年,週,年齡別,縣市,手足口病急診就診人次,縣市別代碼
2022,06,0,新北市,1,65000
2022,06,1~3,桃園市,1,68000
2022,07,16+,台北市,1,63000
2022,07,4~6,南投縣,1,10008
2022,07,4~6,新北市,1,65000
2022,08,1~3,新北市,1,65000
2022,08,1~3,高雄市,1,64000
2022,08,1~3,台南市,1,67000
2022,09,1~3,嘉義市,1,10020
2022,09,1~3,高雄市,1,64000
2022,09,7~15,高雄市,1,64000
2022,10,16+,宜蘭縣,1,10002
2022,10,1~3,桃園市,1,68000
2022,10,1~3,新北市,1,65000
2022,10,1~3,花蓮縣,1,10015
2022,10,1~3,台南市,1,67000
2022,11,0,宜蘭縣,1,10002
2022,11,1~3,台南市,1,67000
2022,11,7~15,高雄市,1,64000
2022,11,7~15,台中市,1,66000
2022,12,1~3,宜蘭縣,1,10002
2022,12,1~3,花蓮縣,1,10015
2022,12,1~3,高雄市,1,64000
2022,12,7~15,桃園市,2,68000
2022,13,1~3,宜蘭縣,1,10002
2022,13,1~3,台北市,1,63000
2022,14,1~3,台中市,1,66000
2022,14,4~6,苗栗縣,1,10005
2022,15,1~3,嘉義縣,1,10010
2022,15,1~3,桃園市,1,68000
2022,16,0,台南市,1,67000
2022,17,1~3,台北市,1,63000
2022,18,4~6,彰化縣,1,10007
2022,19,0,高雄市,1,64000
2022,19,1~3,台中市,1,66000
2022,19,4~6,嘉義市,1,10020
2022,20,7~15,彰化縣,1,10007
2022,21,0,台北市,1,63000
2022,21,1~3,桃園市,1,68000
2022,21,1~3,新北市,1,65000
2022,21,1~3,苗栗縣,1,10005
2022,21,1~3,台南市,1,67000
2022,22,16+,嘉義市,1,10020
2022,22,1~3,彰化縣,1,10007
2022,22,7~15,新竹市,1,10018
2022,22,7~15,新竹縣,1,10004
2022,24,0,新北市,1,65000
2022,25,1~3,連江縣,1,09007
2022,26,1~3,桃園市,1,68000
2022,26,1~3,宜蘭縣,1,10002
2022,27,0,新竹縣,1,10004
2022,28,1~3,高雄市,1,64000
2022,28,7~15,台中市,1,66000
2022,29,0,彰化縣,1,10007
2022,29,16+,台北市,1,63000
2022,29,16+,台南市,1,67000
2022,29,7~15,高雄市,1,64000
2022,29,7~15,台南市,1,67000
2022,30,1~3,高雄市,1,64000
2022,30,1~3,台中市,1,66000
2022,30,4~6,宜蘭縣,1,10002
2022,31,16+,台北市,1,63000
2022,31,1~3,基隆市,1,10017
2022,31,4~6,宜蘭縣,1,10002
2022,32,0,彰化縣,2,10007
2022,32,1~3,嘉義縣,1,10010
2022,32,1~3,台北市,1,63000
2022,33,1~3,台南市,1,67000
2022,34,1~3,桃園市,1,68000
2022,34,1~3,彰化縣,1,10007
2022,34,1~3,新北市,1,65000
2022,34,1~3,台中市,1,66000
2022,34,7~15,新竹縣,1,10004
2022,35,0,桃園市,1,68000
2022,35,0,新北市,1,65000
2022,35,1~3,高雄市,1,64000
2022,36,16+,台南市,1,67000
2022,36,1~3,高雄市,2,64000
2022,36,1~3,台南市,2,67000
2022,37,0,台中市,2,66000
2022,37,1~3,嘉義市,1,10020
2022,38,0,新北市,1,65000
2022,38,16+,台南市,1,67000
2022,38,7~15,宜蘭縣,1,10002
2022,39,0,南投縣,1,10008
2022,39,16+,高雄市,1,64000
2022,39,1~3,台中市,1,66000
2022,40,1~3,桃園市,1,68000
2022,40,1~3,雲林縣,1,10009
2022,40,4~6,台南市,1,67000
2022,40,7~15,彰化縣,1,10007
2022,40,7~15,高雄市,1,64000
2022,41,0,彰化縣,1,10007
2022,41,16+,台北市,1,63000
2022,41,1~3,彰化縣,2,10007
2022,41,1~3,新北市,1,65000
2022,41,1~3,台中市,2,66000
2022,41,4~6,彰化縣,1,10007
2022,41,7~15,彰化縣,1,10007
2022,42,0,屏東縣,1,10013
2022,42,1~3,基隆市,1,10017
2022,42,7~15,台中市,1,66000
2022,43,0,桃園市,1,68000
2022,43,16+,台中市,1,66000
2022,43,4~6,嘉義縣,1,10010
2022,43,4~6,雲林縣,1,10009
2022,43,7~15,高雄市,1,64000
2022,43,7~15,台中市,1,66000
2022,44,4~6,新北市,1,65000
2022,45,0,台北市,1,63000
2022,45,1~3,彰化縣,1,10007
2022,45,1~3,新竹縣,1,10004
2022,45,1~3,台北市,1,63000
2022,45,4~6,宜蘭縣,1,10002
2022,45,4~6,台中市,1,66000
2022,46,0,嘉義市,1,10020
2022,46,0,高雄市,1,64000
2022,46,0,台北市,1,63000
2022,46,0,台中市,1,66000
2022,46,1~3,桃園市,1,68000
2022,46,1~3,新北市,1,65000
2022,46,1~3,高雄市,1,64000
2022,46,1~3,台中市,1,66000
2022,47,0,高雄市,1,64000
2022,47,1~3,嘉義市,1,10020
2022,47,1~3,桃園市,1,68000
2022,47,1~3,新北市,1,65000
2022,47,1~3,高雄市,1,64000
2022,48,0,嘉義市,1,10020
2022,48,0,新北市,1,65000
2022,48,1~3,嘉義市,1,10020
2022,48,1~3,桃園市,1,68000
2022,48,1~3,高雄市,1,64000
2022,48,1~3,台北市,1,63000
2022,48,1~3,台中市,3,66000
2022,48,4~6,雲林縣,1,10009
2022,49,0,台北市,1,63000
2022,49,16+,宜蘭縣,1,10002
2022,49,1~3,新北市,1,65000
2022,49,1~3,台北市,1,63000
2022,49,4~6,新北市,1,65000
2022,50,0,台北市,2,63000
2022,50,1~3,彰化縣,1,10007
2022,50,1~3,澎湖縣,1,10016
2022,50,1~3,台北市,2,63000
2022,50,1~3,台中市,1,66000
2022,50,4~6,嘉義縣,2,10010
2022,50,7~15,桃園市,2,68000
2022,50,7~15,新北市,1,65000
2022,51,0,桃園市,2,68000
2022,51,16+,台南市,1,67000
2022,51,1~3,嘉義縣,7,10010
2022,51,1~3,新北市,2,65000
2022,51,1~3,台北市,3,63000
2022,51,1~3,台中市,3,66000
2022,51,4~6,嘉義市,1,10020
2022,51,4~6,嘉義縣,3,10010
2022,51,4~6,新北市,1,65000
2022,51,4~6,台北市,1,63000
2022,51,7~15,嘉義縣,1,10010
2022,52,16+,台北市,1,63000
2022,52,1~3,桃園市,1,68000
2022,52,1~3,新北市,1,65000
2022,52,1~3,台北市,3,63000
2022,52,1~3,台中市,1,66000
2022,52,4~6,台北市,1,63000
2022,52,4~6,台中市,1,66000
2022,52,7~15,台中市,1,66000
2023,01,0,南投縣,1,10008
2023,01,0,新北市,1,65000
2023,01,0,台北市,2,63000
2023,01,16+,彰化縣,1,10007
2023,01,1~3,嘉義市,1,10020
2023,01,1~3,嘉義縣,1,10010
2023,01,1~3,彰化縣,1,10007
2023,01,1~3,新北市,2,65000
2023,01,1~3,高雄市,1,64000
2023,01,1~3,台北市,4,63000
2023,01,1~3,台中市,1,66000
2023,01,1~3,台南市,2,67000
2023,01,4~6,桃園市,1,68000
2023,01,4~6,新北市,2,65000
2023,01,7~15,新北市,1,65000
2023,02,0,嘉義縣,1,10010
2023,02,0,桃園市,1,68000
2023,02,0,台北市,3,63000
2023,02,0,台南市,1,67000
2023,02,16+,台北市,1,63000
2023,02,1~3,嘉義縣,3,10010
2023,02,1~3,高雄市,2,64000
2023,02,1~3,台北市,1,63000
2023,02,1~3,台中市,5,66000
2023,02,1~3,台南市,3,67000
2023,02,4~6,嘉義縣,2,10010
2023,02,4~6,桃園市,1,68000
2023,02,4~6,新北市,1,65000
2023,02,7~15,台北市,1,63000
2023,03,0,桃園市,1,68000
2023,03,0,新北市,2,65000
2023,03,0,台北市,1,63000
2023,03,0,台南市,1,67000
2023,03,16+,彰化縣,1,10007
2023,03,16+,新北市,1,65000
2023,03,16+,台北市,1,63000
2023,03,16+,基隆市,1,10017
2023,03,1~3,嘉義縣,2,10010
2023,03,1~3,新北市,7,65000
2023,03,1~3,台北市,1,63000
2023,03,1~3,台中市,3,66000
2023,03,1~3,台南市,2,67000
2023,03,4~6,桃園市,3,68000
2023,03,4~6,宜蘭縣,1,10002
2023,03,7~15,嘉義縣,1,10010
2023,04,0,台中市,2,66000
2023,04,0,台南市,2,67000
2023,04,16+,桃園市,1,68000
2023,04,16+,高雄市,1,64000
2023,04,16+,台北市,1,63000
2023,04,16+,台中市,1,66000
2023,04,16+,台南市,1,67000
2023,04,1~3,嘉義市,2,10020
2023,04,1~3,嘉義縣,2,10010
2023,04,1~3,桃園市,1,68000
2023,04,1~3,南投縣,3,10008
2023,04,1~3,彰化縣,1,10007
2023,04,1~3,新北市,3,65000
2023,04,1~3,高雄市,5,64000
2023,04,1~3,台北市,8,63000
2023,04,1~3,台中市,8,66000
2023,04,1~3,台南市,4,67000
2023,04,4~6,嘉義縣,1,10010
2023,04,4~6,新北市,1,65000
2023,04,4~6,台北市,2,63000
2023,04,4~6,台中市,1,66000
2023,04,7~15,嘉義市,1,10020
2023,04,7~15,新北市,1,65000
2023,04,7~15,新竹縣,1,10004
2023,05,0,金門縣,1,09020
2023,05,1~3,桃園市,2,68000
2023,05,1~3,彰化縣,1,10007
2023,05,1~3,宜蘭縣,1,10002
2023,05,1~3,新竹縣,1,10004
2023,05,1~3,高雄市,1,64000
2023,05,1~3,台北市,2,63000
2023,05,1~3,台中市,3,66000
2023,05,1~3,台南市,1,67000
2023,05,4~6,南投縣,1,10008
2023,05,4~6,新北市,1,65000
2023,05,4~6,台北市,1,63000
2023,05,7~15,新北市,1,65000
2023,05,7~15,台中市,1,66000
2023,06,0,台南市,1,67000
2023,06,16+,屏東縣,1,10013
2023,06,16+,新北市,1,65000
2023,06,1~3,嘉義市,5,10020
2023,06,1~3,桃園市,4,68000
2023,06,1~3,屏東縣,1,10013
2023,06,1~3,新北市,2,65000
2023,06,1~3,高雄市,4,64000
2023,06,1~3,台北市,4,63000
2023,06,1~3,台中市,1,66000
2023,06,1~3,台南市,2,67000
2023,06,7~15,台北市,1,63000
2023,07,0,宜蘭縣,1,10002
2023,07,0,金門縣,1,09020
2023,07,1~3,彰化縣,3,10007
2023,07,1~3,新北市,1,65000
2023,07,1~3,高雄市,2,64000
2023,07,1~3,台中市,2,66000
2023,07,4~6,高雄市,1,64000
2023,07,4~6,台北市,1,63000
2023,07,4~6,台南市,1,67000
2023,07,7~15,彰化縣,1,10007
2023,07,7~15,台中市,1,66000
2023,08,0,新北市,2,65000
2023,08,16+,高雄市,1,64000
2023,08,16+,台中市,1,66000
2023,08,1~3,桃園市,1,68000
2023,08,1~3,宜蘭縣,1,10002
2023,08,1~3,新北市,1,65000
2023,08,1~3,高雄市,2,64000
2023,08,1~3,台北市,3,63000
2023,08,1~3,台中市,1,66000
2023,08,1~3,台南市,1,67000
2023,08,4~6,苗栗縣,1,10005
2023,09,0,屏東縣,1,10013
2023,09,0,高雄市,1,64000
2023,09,0,台北市,3,63000
2023,09,0,台中市,1,66000
2023,09,0,台南市,2,67000
2023,09,16+,桃園市,1,68000
2023,09,16+,台北市,1,63000
2023,09,16+,台南市,1,67000
2023,09,1~3,桃園市,3,68000
2023,09,1~3,彰化縣,2,10007
2023,09,1~3,宜蘭縣,1,10002
2023,09,1~3,新北市,4,65000
2023,09,1~3,高雄市,1,64000
2023,09,1~3,台北市,2,63000
2023,09,1~3,台中市,1,66000
2023,09,1~3,台南市,1,67000
2023,09,4~6,連江縣,1,09007
2023,09,4~6,新北市,1,65000
2023,09,4~6,花蓮縣,1,10015
2023,09,4~6,台北市,1,63000
2023,09,4~6,台中市,1,66000
2023,09,4~6,雲林縣,1,10009
2023,10,0,彰化縣,1,10007
2023,10,16+,南投縣,1,10008
2023,10,16+,新竹縣,1,10004
2023,10,1~3,嘉義市,3,10020
2023,10,1~3,連江縣,1,09007
2023,10,1~3,桃園市,5,68000
2023,10,1~3,彰化縣,1,10007
2023,10,1~3,新北市,4,65000
2023,10,1~3,高雄市,1,64000
2023,10,1~3,台北市,2,63000
2023,10,1~3,台中市,1,66000
2023,10,1~3,台南市,2,67000
2023,10,4~6,嘉義縣,1,10010
2023,10,4~6,桃園市,1,68000
2023,10,4~6,宜蘭縣,1,10002
2023,10,4~6,新北市,1,65000
2023,10,4~6,台中市,1,66000
2023,10,7~15,桃園市,1,68000
2023,10,7~15,高雄市,1,64000
2023,10,7~15,台中市,1,66000
2023,11,0,高雄市,1,64000
2023,11,0,台北市,1,63000
2023,11,0,台中市,1,66000
2023,11,0,台南市,1,67000
2023,11,16+,屏東縣,1,10013
2023,11,1~3,嘉義市,1,10020
2023,11,1~3,嘉義縣,1,10010
2023,11,1~3,連江縣,1,09007
2023,11,1~3,桃園市,1,68000
2023,11,1~3,彰化縣,1,10007
2023,11,1~3,宜蘭縣,1,10002
2023,11,1~3,新北市,2,65000
2023,11,1~3,台北市,4,63000
2023,11,1~3,台中市,4,66000
2023,11,1~3,台南市,2,67000
2023,11,1~3,台東縣,2,10014
2023,11,4~6,桃園市,1,68000
2023,11,4~6,屏東縣,1,10013
2023,11,4~6,新北市,2,65000
2023,12,0,高雄市,1,64000
2023,12,16+,台中市,1,66000
2023,12,16+,台南市,1,67000
2023,12,1~3,桃園市,3,68000
2023,12,1~3,彰化縣,2,10007
2023,12,1~3,宜蘭縣,2,10002
2023,12,1~3,新北市,1,65000
2023,12,1~3,高雄市,1,64000
2023,12,1~3,台北市,5,63000
2023,12,1~3,台中市,3,66000
2023,12,1~3,台南市,2,67000
2023,12,4~6,嘉義市,1,10020
2023,12,4~6,桃園市,1,68000
2023,12,4~6,屏東縣,1,10013
2023,12,4~6,花蓮縣,1,10015
2023,12,4~6,台南市,1,67000
2023,12,7~15,新北市,2,65000
2023,13,0,桃園市,1,68000
2023,13,0,新北市,2,65000
2023,13,0,高雄市,1,64000
2023,13,0,台中市,1,66000
2023,13,0,台東縣,1,10014
2023,13,16+,桃園市,1,68000
2023,13,16+,金門縣,1,09020
2023,13,16+,高雄市,1,64000
2023,13,1~3,嘉義市,1,10020
2023,13,1~3,桃園市,2,68000
2023,13,1~3,彰化縣,1,10007
2023,13,1~3,宜蘭縣,2,10002
2023,13,1~3,新北市,2,65000
2023,13,1~3,花蓮縣,1,10015
2023,13,1~3,金門縣,1,09020
2023,13,1~3,高雄市,4,64000
2023,13,1~3,台中市,2,66000
2023,13,4~6,桃園市,1,68000
2023,13,4~6,新北市,2,65000
2023,13,4~6,高雄市,2,64000
2023,13,7~15,高雄市,1,64000
2023,14,0,桃園市,2,68000
2023,14,0,新北市,1,65000
2023,14,0,高雄市,1,64000
2023,14,0,台北市,1,63000
2023,14,0,台中市,1,66000
2023,14,0,台南市,1,67000
2023,14,16+,桃園市,1,68000
2023,14,16+,高雄市,1,64000
2023,14,16+,台南市,1,67000
2023,14,1~3,嘉義市,2,10020
2023,14,1~3,連江縣,1,09007
2023,14,1~3,桃園市,6,68000
2023,14,1~3,彰化縣,1,10007
2023,14,1~3,宜蘭縣,1,10002
2023,14,1~3,新北市,2,65000
2023,14,1~3,高雄市,4,64000
2023,14,1~3,台北市,5,63000
2023,14,1~3,台中市,1,66000
2023,14,1~3,台南市,4,67000
2023,14,1~3,台東縣,1,10014
2023,14,4~6,嘉義縣,3,10010
2023,14,4~6,桃園市,2,68000
2023,14,4~6,屏東縣,1,10013
2023,14,4~6,宜蘭縣,3,10002
2023,14,4~6,新北市,1,65000
2023,14,4~6,台中市,1,66000
2023,14,7~15,嘉義縣,1,10010
2023,14,7~15,彰化縣,1,10007
2023,14,7~15,花蓮縣,1,10015
2023,14,7~15,金門縣,1,09020
2023,14,7~15,基隆市,1,10017
2023,15,0,嘉義市,1,10020
2023,15,0,桃園市,1,68000
2023,15,0,彰化縣,1,10007
2023,15,0,高雄市,1,64000
2023,15,0,台北市,1,63000
2023,15,0,雲林縣,2,10009
2023,15,16+,桃園市,1,68000
2023,15,16+,新北市,1,65000
2023,15,16+,金門縣,1,09020
2023,15,1~3,嘉義市,2,10020
2023,15,1~3,桃園市,6,68000
2023,15,1~3,彰化縣,3,10007
2023,15,1~3,宜蘭縣,1,10002
2023,15,1~3,新北市,4,65000
2023,15,1~3,花蓮縣,2,10015
2023,15,1~3,高雄市,2,64000
2023,15,1~3,台北市,2,63000
2023,15,1~3,台中市,5,66000
2023,15,1~3,台南市,2,67000
2023,15,1~3,雲林縣,1,10009
2023,15,4~6,桃園市,1,68000
2023,15,4~6,宜蘭縣,1,10002
2023,15,4~6,高雄市,1,64000
2023,15,4~6,台北市,1,63000
2023,15,4~6,台中市,1,66000
2023,15,4~6,台南市,2,67000
2023,15,7~15,桃園市,1,68000
2023,15,7~15,新北市,2,65000
2023,16,0,屏東縣,1,10013
2023,16,0,台北市,2,63000
2023,16,0,台中市,1,66000
2023,16,0,台南市,2,67000
2023,16,16+,高雄市,1,64000
2023,16,1~3,嘉義市,1,10020
2023,16,1~3,桃園市,7,68000
2023,16,1~3,屏東縣,1,10013
2023,16,1~3,彰化縣,1,10007
2023,16,1~3,新北市,5,65000
2023,16,1~3,高雄市,4,64000
2023,16,1~3,台北市,6,63000
2023,16,1~3,台中市,3,66000
2023,16,1~3,台南市,6,67000
2023,16,4~6,嘉義市,1,10020
2023,16,4~6,屏東縣,1,10013
2023,16,4~6,彰化縣,2,10007
2023,16,4~6,高雄市,1,64000
2023,16,4~6,台北市,2,63000
2023,16,4~6,台中市,2,66000
2023,16,4~6,台南市,1,67000
2023,16,4~6,台東縣,1,10014
2023,17,0,嘉義市,1,10020
2023,17,0,桃園市,1,68000
2023,17,0,新北市,2,65000
2023,17,0,高雄市,3,64000
2023,17,16+,新北市,1,65000
2023,17,16+,高雄市,1,64000
2023,17,16+,台南市,1,67000
2023,17,16+,雲林縣,1,10009
2023,17,1~3,嘉義市,3,10020
2023,17,1~3,嘉義縣,2,10010
2023,17,1~3,桃園市,12,68000
2023,17,1~3,屏東縣,1,10013
2023,17,1~3,宜蘭縣,1,10002
2023,17,1~3,新北市,3,65000
2023,17,1~3,新竹縣,1,10004
2023,17,1~3,苗栗縣,2,10005
2023,17,1~3,高雄市,7,64000
2023,17,1~3,台北市,3,63000
2023,17,1~3,台中市,2,66000
2023,17,1~3,台南市,1,67000
2023,17,1~3,台東縣,1,10014
2023,17,1~3,基隆市,1,10017
2023,17,4~6,桃園市,5,68000
2023,17,4~6,高雄市,1,64000
2023,17,4~6,台北市,2,63000
2023,17,4~6,台中市,1,66000
2023,17,4~6,台南市,2,67000
2023,17,7~15,嘉義市,1,10020
2023,17,7~15,桃園市,1,68000
2023,17,7~15,高雄市,1,64000
2023,17,7~15,台南市,2,67000
2023,18,0,嘉義縣,1,10010
2023,18,0,桃園市,4,68000
2023,18,0,彰化縣,1,10007
2023,18,0,高雄市,2,64000
2023,18,0,台北市,1,63000
2023,18,0,台中市,1,66000
2023,18,16+,高雄市,2,64000
2023,18,16+,台南市,1,67000
2023,18,1~3,嘉義市,6,10020
2023,18,1~3,嘉義縣,1,10010
2023,18,1~3,桃園市,11,68000
2023,18,1~3,屏東縣,1,10013
2023,18,1~3,彰化縣,4,10007
2023,18,1~3,新北市,2,65000
2023,18,1~3,新竹縣,1,10004
2023,18,1~3,花蓮縣,1,10015
2023,18,1~3,苗栗縣,1,10005
2023,18,1~3,高雄市,7,64000
2023,18,1~3,台北市,4,63000
2023,18,1~3,台中市,4,66000
2023,18,1~3,台南市,2,67000
2023,18,1~3,雲林縣,1,10009
2023,18,4~6,桃園市,2,68000
2023,18,4~6,屏東縣,1,10013
2023,18,4~6,彰化縣,2,10007
2023,18,4~6,金門縣,1,09020
2023,18,4~6,高雄市,1,64000
2023,18,4~6,台北市,1,63000
2023,18,4~6,台中市,1,66000
2023,18,4~6,雲林縣,2,10009
2023,18,7~15,台南市,2,67000
2023,19,0,桃園市,2,68000
2023,19,0,屏東縣,1,10013
2023,19,0,新北市,1,65000
2023,19,0,台北市,1,63000
2023,19,0,台中市,1,66000
2023,19,0,台南市,2,67000
2023,19,16+,宜蘭縣,1,10002
2023,19,16+,新北市,1,65000
2023,19,16+,基隆市,1,10017
2023,19,1~3,嘉義市,2,10020
2023,19,1~3,嘉義縣,1,10010
2023,19,1~3,桃園市,6,68000
2023,19,1~3,屏東縣,1,10013
2023,19,1~3,彰化縣,7,10007
2023,19,1~3,新北市,3,65000
2023,19,1~3,金門縣,1,09020
2023,19,1~3,高雄市,2,64000
2023,19,1~3,台北市,2,63000
2023,19,1~3,台中市,7,66000
2023,19,1~3,台南市,2,67000
2023,19,1~3,雲林縣,3,10009
2023,19,4~6,嘉義市,2,10020
2023,19,4~6,桃園市,2,68000
2023,19,4~6,屏東縣,1,10013
2023,19,4~6,宜蘭縣,1,10002
2023,19,4~6,台北市,1,63000
2023,19,4~6,台南市,3,67000
2023,19,4~6,基隆市,1,10017
2023,19,7~15,桃園市,1,68000
2023,19,7~15,台中市,1,66000
2023,20,0,桃園市,2,68000
2023,20,0,屏東縣,1,10013
2023,20,0,南投縣,1,10008
2023,20,0,高雄市,1,64000
2023,20,0,台北市,1,63000
2023,20,0,台中市,2,66000
2023,20,0,台南市,1,67000
2023,20,16+,屏東縣,1,10013
2023,20,16+,台中市,2,66000
2023,20,1~3,嘉義縣,1,10010
2023,20,1~3,桃園市,10,68000
2023,20,1~3,屏東縣,3,10013
2023,20,1~3,南投縣,1,10008
2023,20,1~3,彰化縣,4,10007
2023,20,1~3,新北市,7,65000
2023,20,1~3,金門縣,2,09020
2023,20,1~3,高雄市,6,64000
2023,20,1~3,台北市,5,63000
2023,20,1~3,台中市,5,66000
2023,20,1~3,台南市,4,67000
2023,20,1~3,雲林縣,2,10009
2023,20,4~6,嘉義縣,1,10010
2023,20,4~6,桃園市,1,68000
2023,20,4~6,彰化縣,2,10007
2023,20,4~6,新北市,2,65000
2023,20,4~6,高雄市,2,64000
2023,20,4~6,台北市,1,63000
2023,20,4~6,台中市,1,66000
2023,20,4~6,台南市,1,67000
2023,20,7~15,嘉義縣,1,10010
2023,20,7~15,桃園市,2,68000
2023,20,7~15,新北市,1,65000
2023,20,7~15,苗栗縣,1,10005
2023,20,7~15,台北市,1,63000
2023,20,7~15,台南市,1,67000
2023,21,0,桃園市,6,68000
2023,21,0,南投縣,1,10008
2023,21,0,彰化縣,1,10007
2023,21,0,新北市,2,65000
2023,21,0,高雄市,1,64000
2023,21,0,台中市,1,66000
2023,21,0,台南市,1,67000
2023,21,0,雲林縣,1,10009
2023,21,16+,新北市,2,65000
2023,21,16+,新竹縣,1,10004
2023,21,1~3,嘉義市,1,10020
2023,21,1~3,嘉義縣,1,10010
2023,21,1~3,桃園市,3,68000
2023,21,1~3,南投縣,1,10008
2023,21,1~3,彰化縣,1,10007
2023,21,1~3,新北市,9,65000
2023,21,1~3,苗栗縣,2,10005
2023,21,1~3,高雄市,7,64000
2023,21,1~3,台北市,7,63000
2023,21,1~3,台中市,3,66000
2023,21,1~3,台南市,7,67000
2023,21,1~3,台東縣,1,10014
2023,21,1~3,雲林縣,3,10009
2023,21,4~6,嘉義市,1,10020
2023,21,4~6,桃園市,1,68000
2023,21,4~6,屏東縣,1,10013
2023,21,4~6,南投縣,1,10008
2023,21,4~6,新北市,2,65000
2023,21,4~6,高雄市,1,64000
2023,21,4~6,台中市,2,66000
2023,21,4~6,台南市,2,67000
2023,21,7~15,嘉義市,1,10020
2023,21,7~15,桃園市,1,68000
2023,21,7~15,屏東縣,1,10013
2023,21,7~15,宜蘭縣,1,10002
2023,22,0,嘉義縣,1,10010
2023,22,0,屏東縣,1,10013
2023,22,0,高雄市,1,64000
2023,22,0,台中市,3,66000
2023,22,0,台南市,2,67000
2023,22,16+,彰化縣,1,10007
2023,22,16+,台北市,1,63000
2023,22,16+,台中市,1,66000
2023,22,16+,台南市,1,67000
2023,22,1~3,嘉義市,2,10020
2023,22,1~3,嘉義縣,2,10010
2023,22,1~3,桃園市,4,68000
2023,22,1~3,彰化縣,1,10007
2023,22,1~3,澎湖縣,1,10016
2023,22,1~3,新北市,7,65000
2023,22,1~3,新竹縣,1,10004
2023,22,1~3,苗栗縣,3,10005
2023,22,1~3,高雄市,4,64000
2023,22,1~3,台北市,7,63000
2023,22,1~3,台中市,6,66000
2023,22,1~3,台南市,18,67000
2023,22,1~3,雲林縣,1,10009
2023,22,4~6,桃園市,2,68000
2023,22,4~6,澎湖縣,2,10016
2023,22,4~6,高雄市,1,64000
2023,22,4~6,台北市,2,63000
2023,22,4~6,台中市,5,66000
2023,22,7~15,桃園市,1,68000
2023,22,7~15,屏東縣,1,10013
2023,22,7~15,彰化縣,1,10007
2023,22,7~15,新北市,1,65000
2023,22,7~15,高雄市,1,64000
2023,22,7~15,台南市,1,67000
2023,22,7~15,雲林縣,1,10009
2023,23,0,嘉義市,1,10020
2023,23,0,桃園市,3,68000
2023,23,0,屏東縣,1,10013
2023,23,0,新北市,2,65000
2023,23,0,高雄市,2,64000
2023,23,0,台北市,4,63000
2023,23,0,台中市,1,66000
2023,23,0,雲林縣,2,10009
2023,23,16+,桃園市,1,68000
2023,23,16+,宜蘭縣,1,10002
2023,23,16+,台南市,1,67000
2023,23,1~3,桃園市,5,68000
2023,23,1~3,屏東縣,1,10013
2023,23,1~3,南投縣,1,10008
2023,23,1~3,彰化縣,2,10007
2023,23,1~3,宜蘭縣,1,10002
2023,23,1~3,新北市,4,65000
2023,23,1~3,花蓮縣,1,10015
2023,23,1~3,苗栗縣,1,10005
2023,23,1~3,高雄市,4,64000
2023,23,1~3,台北市,8,63000
2023,23,1~3,台中市,9,66000
2023,23,1~3,台南市,7,67000
2023,23,4~6,嘉義市,1,10020
2023,23,4~6,嘉義縣,1,10010
2023,23,4~6,桃園市,7,68000
2023,23,4~6,彰化縣,1,10007
2023,23,4~6,高雄市,1,64000
2023,23,4~6,台北市,1,63000
2023,23,4~6,台中市,1,66000
2023,23,4~6,台南市,7,67000
2023,23,7~15,彰化縣,1,10007
2023,23,7~15,新北市,1,65000
2023,23,7~15,新竹縣,2,10004
2023,23,7~15,高雄市,1,64000
2023,24,0,桃園市,5,68000
2023,24,0,澎湖縣,1,10016
2023,24,0,新北市,1,65000
2023,24,0,台北市,1,63000
2023,24,0,台南市,2,67000
2023,24,0,雲林縣,1,10009
2023,24,0,基隆市,2,10017
2023,24,16+,桃園市,2,68000
2023,24,16+,屏東縣,1,10013
2023,24,16+,高雄市,1,64000
2023,24,1~3,嘉義市,1,10020
2023,24,1~3,桃園市,17,68000
2023,24,1~3,南投縣,2,10008
2023,24,1~3,彰化縣,2,10007
2023,24,1~3,新北市,4,65000
2023,24,1~3,新竹縣,1,10004
2023,24,1~3,金門縣,1,09020
2023,24,1~3,高雄市,9,64000
2023,24,1~3,台北市,5,63000
2023,24,1~3,台中市,4,66000
2023,24,1~3,台南市,7,67000
2023,24,1~3,雲林縣,2,10009
2023,24,1~3,基隆市,1,10017
2023,24,4~6,嘉義縣,1,10010
2023,24,4~6,桃園市,2,68000
2023,24,4~6,新北市,2,65000
2023,24,4~6,新竹縣,2,10004
2023,24,4~6,高雄市,1,64000
2023,24,4~6,台北市,5,63000
2023,24,4~6,台中市,3,66000
2023,24,4~6,台南市,2,67000
2023,24,7~15,桃園市,1,68000
2023,24,7~15,台北市,1,63000
2023,24,7~15,台南市,2,67000
2023,24,7~15,雲林縣,1,10009
2023,25,0,嘉義市,1,10020
2023,25,0,桃園市,2,68000
2023,25,0,屏東縣,1,10013
2023,25,0,彰化縣,1,10007
2023,25,0,台北市,2,63000
2023,25,0,台南市,2,67000
2023,25,16+,桃園市,1,68000
2023,25,16+,彰化縣,1,10007
2023,25,16+,宜蘭縣,1,10002
2023,25,16+,新竹縣,1,10004
2023,25,16+,高雄市,2,64000
2023,25,16+,台北市,3,63000
2023,25,16+,台中市,2,66000
2023,25,16+,台南市,1,67000
2023,25,16+,雲林縣,1,10009
2023,25,1~3,嘉義市,1,10020
2023,25,1~3,桃園市,5,68000
2023,25,1~3,屏東縣,1,10013
2023,25,1~3,南投縣,1,10008
2023,25,1~3,彰化縣,4,10007
