確定病名,個案研判日,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,縣市別代碼,鄉鎮別代碼
19CVS,2024-07-02,新北市,新店區,M,0,70+,1,65000,65000060
19CVS,2024-07-02,新北市,新莊區,M,0,65~69,1,65000,65000050
19CVS,2024-07-02,新北市,新莊區,M,0,70+,1,65000,65000050
19CVS,2024-07-02,新北市,板橋區,M,0,65~69,1,65000,65000010
19CVS,2024-07-02,新北市,板橋區,F,0,70+,2,65000,65000010
19CVS,2024-07-02,新北市,板橋區,M,0,70+,1,65000,65000010
19CVS,2024-07-02,新北市,林口區,F,0,70+,1,65000,65000170
19CVS,2024-07-02,新北市,林口區,M,0,70+,1,65000,65000170
19CVS,2024-07-02,新北市,樹林區,F,0,65~69,1,65000,65000070
19CVS,2024-07-02,新北市,樹林區,M,0,70+,1,65000,65000070
19CVS,2024-07-02,新北市,永和區,M,0,60~64,1,65000,65000040
19CVS,2024-07-02,新北市,永和區,M,0,70+,1,65000,65000040
19CVS,2024-07-02,新北市,汐止區,M,0,50~54,1,65000,65000110
19CVS,2024-07-02,新北市,汐止區,F,0,70+,1,65000,65000110
19CVS,2024-07-02,新北市,泰山區,F,0,30~34,1,65000,65000160
19CVS,2024-07-02,新北市,泰山區,F,0,70+,1,65000,65000160
19CVS,2024-07-02,新北市,淡水區,F,0,70+,1,65000,65000100
19CVS,2024-07-02,新北市,深坑區,M,0,60~64,1,65000,65000180
19CVS,2024-07-02,新北市,深坑區,F,0,65~69,1,65000,65000180
19CVS,2024-07-02,新北市,蘆洲區,M,0,60~64,1,65000,65000140
19CVS,2024-07-02,新北市,蘆洲區,M,0,65~69,1,65000,65000140
19CVS,2024-07-02,新北市,蘆洲區,F,0,70+,1,65000,65000140
19CVS,2024-07-02,台中市,北區,F,0,30~34,1,66000,66000050
19CVS,2024-07-02,台中市,北區,F,0,70+,1,66000,66000050
19CVS,2024-07-02,台中市,北區,M,0,70+,2,66000,66000050
19CVS,2024-07-02,台中市,北屯區,F,0,70+,1,66000,66000080
19CVS,2024-07-02,台中市,大甲區,M,0,65~69,1,66000,66000110
19CVS,2024-07-02,台中市,大雅區,M,0,65~69,1,66000,66000180
19CVS,2024-07-02,台中市,大雅區,M,0,70+,1,66000,66000180
19CVS,2024-07-02,台中市,沙鹿區,M,0,70+,1,66000,66000130
19CVS,2024-07-02,台中市,清水區,M,0,70+,1,66000,66000120
19CVS,2024-07-02,台中市,潭子區,M,0,70+,1,66000,66000170
19CVS,2024-07-02,台中市,石岡區,F,0,20~24,1,66000,66000200
19CVS,2024-07-02,台中市,西屯區,M,0,70+,1,66000,66000060
19CVS,2024-07-02,台中市,霧峰區,M,0,70+,1,66000,66000260
19CVS,2024-07-02,台南市,中西區,M,0,55~59,1,67000,67000370
19CVS,2024-07-02,台南市,中西區,F,0,70+,1,67000,67000370
19CVS,2024-07-02,台南市,中西區,M,0,70+,2,67000,67000370
19CVS,2024-07-02,台南市,仁德區,F,0,25~29,1,67000,67000270
19CVS,2024-07-02,台南市,仁德區,F,0,5~9,1,67000,67000270
19CVS,2024-07-02,台南市,北區,F,0,70+,2,67000,67000340
19CVS,2024-07-02,台南市,南區,M,0,70+,1,67000,67000330
19CVS,2024-07-02,台南市,善化區,M,0,70+,2,67000,67000190
19CVS,2024-07-02,台南市,學甲區,M,0,70+,1,67000,67000130
19CVS,2024-07-02,台南市,安南區,F,0,55~59,1,67000,67000350
19CVS,2024-07-02,台南市,柳營區,M,0,70+,1,67000,67000040
19CVS,2024-07-02,桃園市,中壢區,M,0,70+,1,68000,68000020
19CVS,2024-07-02,桃園市,八德區,F,0,70+,1,68000,68000080
19CVS,2024-07-02,桃園市,大溪區,F,0,50~54,1,68000,68000030
19CVS,2024-07-02,桃園市,大溪區,M,0,65~69,1,68000,68000030
19CVS,2024-07-02,桃園市,大溪區,M,0,70+,1,68000,68000030
19CVS,2024-07-02,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CVS,2024-07-02,桃園市,新屋區,M,0,70+,1,68000,68000110
19CVS,2024-07-02,桃園市,桃園區,M,0,55~59,1,68000,68000010
19CVS,2024-07-02,桃園市,楊梅區,M,0,70+,4,68000,68000040
19CVS,2024-07-02,桃園市,觀音區,F,0,70+,1,68000,68000120
19CVS,2024-07-02,桃園市,龍潭區,F,0,70+,1,68000,68000090
19CVS,2024-07-02,桃園市,龍潭區,M,0,70+,1,68000,68000090
19CVS,2024-07-03,宜蘭縣,三星鄉,F,0,35~39,1,10002,10002100
19CVS,2024-07-03,宜蘭縣,五結鄉,M,0,70+,1,10002,10002090
19CVS,2024-07-03,宜蘭縣,壯圍鄉,M,0,70+,1,10002,10002060
19CVS,2024-07-03,宜蘭縣,宜蘭市,F,0,70+,1,10002,10002010
19CVS,2024-07-03,宜蘭縣,羅東鎮,F,0,70+,1,10002,10002020
19CVS,2024-07-03,新竹縣,湖口鄉,M,0,70+,1,10004,10004050
19CVS,2024-07-03,新竹縣,竹北市,F,0,70+,1,10004,10004010
19CVS,2024-07-03,新竹縣,竹北市,M,0,70+,2,10004,10004010
19CVS,2024-07-03,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CVS,2024-07-03,苗栗縣,苑裡鎮,M,0,70+,1,10005,10005020
19CVS,2024-07-03,苗栗縣,銅鑼鄉,M,0,65~69,1,10005,10005100
19CVS,2024-07-03,彰化縣,埔心鄉,F,0,70+,1,10007,10007150
19CVS,2024-07-03,彰化縣,芬園鄉,M,0,70+,1,10007,10007090
19CVS,2024-07-03,南投縣,信義鄉,M,0,60~64,1,10008,10008120
19CVS,2024-07-03,南投縣,南投市,M,0,60~64,1,10008,10008010
19CVS,2024-07-03,南投縣,南投市,F,0,65~69,1,10008,10008010
19CVS,2024-07-03,南投縣,南投市,F,0,70+,1,10008,10008010
19CVS,2024-07-03,南投縣,埔里鎮,M,0,70+,2,10008,10008020
19CVS,2024-07-03,南投縣,竹山鎮,F,0,70+,1,10008,10008040
19CVS,2024-07-03,南投縣,竹山鎮,M,0,70+,1,10008,10008040
19CVS,2024-07-03,南投縣,草屯鎮,M,0,70+,1,10008,10008030
19CVS,2024-07-03,南投縣,鹿谷鄉,M,0,70+,1,10008,10008070
19CVS,2024-07-03,雲林縣,北港鎮,F,0,70+,1,10009,10009060
19CVS,2024-07-03,雲林縣,土庫鎮,F,0,70+,1,10009,10009050
19CVS,2024-07-03,雲林縣,崙背鄉,F,0,70+,1,10009,10009120
19CVS,2024-07-03,雲林縣,林內鄉,F,0,65~69,1,10009,10009100
19CVS,2024-07-03,屏東縣,九如鄉,M,0,55~59,1,10013,10013080
19CVS,2024-07-03,屏東縣,九如鄉,F,0,70+,1,10013,10013080
19CVS,2024-07-03,屏東縣,佳冬鄉,M,0,60~64,1,10013,10013210
19CVS,2024-07-03,屏東縣,屏東市,F,0,70+,2,10013,10013010
19CVS,2024-07-03,屏東縣,新園鄉,M,0,50~54,1,10013,10013170
19CVS,2024-07-03,屏東縣,枋寮鄉,M,0,70+,1,10013,10013160
19CVS,2024-07-03,屏東縣,潮州鎮,F,0,70+,1,10013,10013020
19CVS,2024-07-03,屏東縣,牡丹鄉,M,0,70+,1,10013,10013330
19CVS,2024-07-03,屏東縣,琉球鄉,F,0,70+,1,10013,10013220
19CVS,2024-07-03,屏東縣,竹田鄉,M,0,70+,1,10013,10013140
19CVS,2024-07-03,台東縣,台東市,M,0,70+,1,10014,10014010
19CVS,2024-07-03,花蓮縣,吉安鄉,M,0,45~49,1,10015,10015050
19CVS,2024-07-03,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
19CVS,2024-07-03,基隆市,七堵區,M,0,70+,1,10017,10017020
19CVS,2024-07-03,基隆市,信義區,F,0,70+,1,10017,10017070
19CVS,2024-07-03,新竹市,北區,F,0,70+,1,10018,10018020
19CVS,2024-07-03,新竹市,東區,M,0,70+,1,10018,10018010
19CVS,2024-07-03,新竹市,香山區,F,0,70+,1,10018,10018030
19CVS,2024-07-03,嘉義市,東區,F,0,70+,1,10020,10020010
19CVS,2024-07-03,嘉義市,東區,M,0,70+,1,10020,10020010
19CVS,2024-07-03,台北市,中正區,M,0,70+,1,63000,63000050
19CVS,2024-07-03,台北市,信義區,M,0,70+,2,63000,63000020
19CVS,2024-07-03,台北市,內湖區,F,0,70+,1,63000,63000100
19CVS,2024-07-03,台北市,內湖區,M,0,70+,1,63000,63000100
19CVS,2024-07-03,台北市,北投區,F,0,70+,1,63000,63000120
19CVS,2024-07-03,台北市,北投區,M,0,70+,1,63000,63000120
19CVS,2024-07-03,台北市,南港區,M,0,70+,2,63000,63000090
19CVS,2024-07-03,台北市,士林區,M,0,70+,3,63000,63000110
19CVS,2024-07-03,台北市,大安區,M,0,70+,1,63000,63000030
19CVS,2024-07-03,台北市,文山區,M,0,70+,1,63000,63000080
19CVS,2024-07-03,台北市,文山區,M,0,70+,1,63000,63000081
19CVS,2024-07-03,台北市,文山區,M,0,70+,1,63000,63000082
19CVS,2024-07-03,台北市,萬華區,M,0,70+,1,63000,63000070
19CVS,2024-07-03,台北市,萬華區,M,0,70+,1,63000,63000071
19CVS,2024-07-03,台北市,萬華區,M,0,70+,1,63000,63000072
19CVS,2024-07-03,高雄市,三民區,F,0,70+,2,64000,64000050
19CVS,2024-07-03,高雄市,三民區,F,0,70+,2,64000,64000051
19CVS,2024-07-03,高雄市,三民區,F,0,70+,2,64000,64000052
19CVS,2024-07-03,高雄市,三民區,M,0,70+,4,64000,64000050
19CVS,2024-07-03,高雄市,三民區,M,0,70+,4,64000,64000051
19CVS,2024-07-03,高雄市,三民區,M,0,70+,4,64000,64000052
19CVS,2024-07-03,高雄市,前鎮區,F,0,70+,1,64000,64000090
19CVS,2024-07-03,高雄市,前鎮區,M,0,70+,1,64000,64000090
19CVS,2024-07-03,高雄市,大寮區,M,0,70+,1,64000,64000140
19CVS,2024-07-03,高雄市,岡山區,M,0,50~54,1,64000,64000190
19CVS,2024-07-03,高雄市,岡山區,M,0,60~64,1,64000,64000190
19CVS,2024-07-03,高雄市,岡山區,F,0,70+,1,64000,64000190
19CVS,2024-07-03,高雄市,彌陀區,F,0,70+,1,64000,64000280
19CVS,2024-07-03,高雄市,梓官區,M,0,70+,1,64000,64000290
19CVS,2024-07-03,高雄市,楠梓區,F,0,45~49,1,64000,64000040
19CVS,2024-07-03,高雄市,鼓山區,F,0,70+,1,64000,64000020
19CVS,2024-07-03,新北市,三峽區,F,0,70+,1,65000,65000090
19CVS,2024-07-03,新北市,三重區,M,0,70+,1,65000,65000020
19CVS,2024-07-03,新北市,五股區,F,0,70+,1,65000,65000150
19CVS,2024-07-03,新北市,土城區,F,0,70+,1,65000,65000130
19CVS,2024-07-03,新北市,土城區,M,0,70+,1,65000,65000130
19CVS,2024-07-03,新北市,新店區,F,0,65~69,1,65000,65000060
19CVS,2024-07-03,新北市,新店區,M,0,65~69,1,65000,65000060
19CVS,2024-07-03,新北市,新店區,M,0,70+,2,65000,65000060
19CVS,2024-07-03,新北市,新莊區,M,0,65~69,1,65000,65000050
19CVS,2024-07-03,新北市,新莊區,F,0,70+,1,65000,65000050
19CVS,2024-07-03,新北市,板橋區,M,0,70+,2,65000,65000010
19CVS,2024-07-03,新北市,樹林區,M,0,60~64,1,65000,65000070
19CVS,2024-07-03,新北市,永和區,F,0,1,1,65000,65000040
19CVS,2024-07-03,新北市,永和區,M,0,65~69,1,65000,65000040
19CVS,2024-07-03,新北市,汐止區,M,0,35~39,1,65000,65000110
19CVS,2024-07-03,新北市,汐止區,M,0,65~69,2,65000,65000110
19CVS,2024-07-03,新北市,瑞芳區,M,0,45~49,1,65000,65000120
19CVS,2024-07-03,新北市,蘆洲區,M,0,55~59,1,65000,65000140
19CVS,2024-07-03,台中市,北區,M,0,45~49,1,66000,66000050
19CVS,2024-07-03,台中市,北區,M,0,60~64,1,66000,66000050
19CVS,2024-07-03,台中市,北區,F,0,70+,1,66000,66000050
19CVS,2024-07-03,台中市,南區,F,0,70+,1,66000,66000030
19CVS,2024-07-03,台中市,南屯區,M,0,70+,1,66000,66000070
19CVS,2024-07-03,台中市,大肚區,M,0,70+,1,66000,66000240
19CVS,2024-07-03,台中市,大里區,M,0,45~49,1,66000,66000280
19CVS,2024-07-03,台中市,太平區,F,0,55~59,1,66000,66000270
19CVS,2024-07-03,台中市,太平區,M,0,70+,2,66000,66000270
19CVS,2024-07-03,台中市,東勢區,M,0,70+,1,66000,66000100
19CVS,2024-07-03,台中市,沙鹿區,F,0,70+,1,66000,66000130
19CVS,2024-07-03,台中市,沙鹿區,M,0,70+,1,66000,66000130
19CVS,2024-07-03,台中市,烏日區,M,0,50~54,1,66000,66000230
19CVS,2024-07-03,台中市,烏日區,M,0,65~69,1,66000,66000230
19CVS,2024-07-03,台中市,烏日區,F,0,70+,1,66000,66000230
19CVS,2024-07-03,台中市,西區,M,0,50~54,1,66000,66000040
19CVS,2024-07-03,台中市,西區,F,0,70+,1,66000,66000040
19CVS,2024-07-03,台中市,西屯區,M,0,70+,3,66000,66000060
19CVS,2024-07-03,台南市,中西區,M,0,60~64,1,67000,67000370
19CVS,2024-07-03,台南市,仁德區,M,0,70+,1,67000,67000270
19CVS,2024-07-03,台南市,南區,M,0,65~69,1,67000,67000330
19CVS,2024-07-03,台南市,南區,F,0,70+,2,67000,67000330
19CVS,2024-07-03,台南市,善化區,M,0,60~64,1,67000,67000190
19CVS,2024-07-03,台南市,學甲區,M,0,50~54,1,67000,67000130
19CVS,2024-07-03,台南市,學甲區,F,0,70+,1,67000,67000130
19CVS,2024-07-03,台南市,後壁區,M,0,65~69,1,67000,67000050
19CVS,2024-07-03,台南市,新化區,M,0,70+,1,67000,67000180
19CVS,2024-07-03,台南市,新營區,F,0,70+,1,67000,67000010
19CVS,2024-07-03,台南市,新營區,M,0,70+,1,67000,67000010
19CVS,2024-07-03,台南市,東區,F,0,5~9,1,67000,67000320
19CVS,2024-07-03,台南市,東區,F,0,70+,1,67000,67000320
19CVS,2024-07-03,台南市,永康區,F,0,70+,3,67000,67000310
19CVS,2024-07-03,台南市,永康區,M,0,70+,1,67000,67000310
19CVS,2024-07-03,台南市,鹽水區,F,0,70+,1,67000,67000020
19CVS,2024-07-03,桃園市,中壢區,F,0,60~64,1,68000,68000020
19CVS,2024-07-03,桃園市,八德區,F,0,70+,1,68000,68000080
19CVS,2024-07-03,桃園市,新屋區,M,0,70+,1,68000,68000110
19CVS,2024-07-03,桃園市,觀音區,M,0,55~59,1,68000,68000120
19CVS,2024-07-03,桃園市,龜山區,M,0,70+,2,68000,68000070
19CVS,2024-07-04,宜蘭縣,羅東鎮,F,0,65~69,1,10002,10002020
19CVS,2024-07-04,宜蘭縣,羅東鎮,M,0,70+,1,10002,10002020
19CVS,2024-07-04,新竹縣,橫山鄉,F,0,70+,1,10004,10004080
19CVS,2024-07-04,新竹縣,竹東鎮,M,0,65~69,1,10004,10004020
19CVS,2024-07-04,新竹縣,竹東鎮,M,0,70+,1,10004,10004020
19CVS,2024-07-04,新竹縣,芎林鄉,M,0,70+,1,10004,10004070
19CVS,2024-07-04,苗栗縣,苑裡鎮,M,0,60~64,1,10005,10005020
19CVS,2024-07-04,苗栗縣,苗栗市,M,0,60~64,1,10005,10005010
19CVS,2024-07-04,彰化縣,埔心鄉,M,0,70+,1,10007,10007150
19CVS,2024-07-04,彰化縣,田中鎮,M,0,25~29,1,10007,10007120
19CVS,2024-07-04,彰化縣,線西鄉,F,0,65~69,1,10007,10007040
19CVS,2024-07-04,南投縣,中寮鄉,M,0,70+,1,10008,10008080
19CVS,2024-07-04,南投縣,南投市,M,0,65~69,1,10008,10008010
19CVS,2024-07-04,南投縣,埔里鎮,M,0,70+,1,10008,10008020
19CVS,2024-07-04,南投縣,草屯鎮,M,0,70+,1,10008,10008030
19CVS,2024-07-04,雲林縣,斗六市,F,0,70+,2,10009,10009010
19CVS,2024-07-04,雲林縣,斗六市,M,0,70+,1,10009,10009010
19CVS,2024-07-04,雲林縣,東勢鄉,F,0,70+,1,10009,10009140
19CVS,2024-07-04,雲林縣,莿桐鄉,M,0,65~69,1,10009,10009090
19CVS,2024-07-04,雲林縣,虎尾鎮,F,0,70+,1,10009,10009030
19CVS,2024-07-04,雲林縣,虎尾鎮,M,0,70+,1,10009,10009030
19CVS,2024-07-04,嘉義縣,太保市,F,0,70+,1,10010,10010010
19CVS,2024-07-04,嘉義縣,太保市,M,0,70+,1,10010,10010010
19CVS,2024-07-04,嘉義縣,布袋鎮,M,0,70+,1,10010,10010030
19CVS,2024-07-04,嘉義縣,新港鄉,F,0,70+,1,10010,10010070
19CVS,2024-07-04,嘉義縣,朴子市,M,0,70+,1,10010,10010020
19CVS,2024-07-04,嘉義縣,民雄鄉,F,0,70+,1,10010,10010050
19CVS,2024-07-04,嘉義縣,民雄鄉,M,0,70+,1,10010,10010050
19CVS,2024-07-04,嘉義縣,水上鄉,M,0,70+,1,10010,10010120
19CVS,2024-07-04,嘉義縣,溪口鄉,F,0,70+,1,10010,10010060
19CVS,2024-07-04,屏東縣,內埔鄉,F,0,70+,1,10013,10013130
19CVS,2024-07-04,屏東縣,恆春鎮,F,0,50~54,1,10013,10013040
19CVS,2024-07-04,屏東縣,新園鄉,F,0,65~69,1,10013,10013170
19CVS,2024-07-04,屏東縣,東港鎮,M,0,50~54,1,10013,10013030
19CVS,2024-07-04,屏東縣,牡丹鄉,F,0,70+,1,10013,10013330
19CVS,2024-07-04,屏東縣,瑪家鄉,F,0,60~64,1,10013,10013280
19CVS,2024-07-04,台東縣,台東市,M,0,45~49,1,10014,10014010
19CVS,2024-07-04,台東縣,台東市,M,0,50~54,1,10014,10014010
19CVS,2024-07-04,花蓮縣,吉安鄉,F,1,10~14,1,10015,10015050
19CVS,2024-07-04,花蓮縣,花蓮市,F,0,70+,1,10015,10015010
19CVS,2024-07-04,澎湖縣,馬公市,M,0,70+,1,10016,10016010
19CVS,2024-07-04,基隆市,中山區,F,0,70+,1,10017,10017050
19CVS,2024-07-04,新竹市,東區,M,0,70+,1,10018,10018010
19CVS,2024-07-04,嘉義市,東區,M,0,70+,1,10020,10020010
19CVS,2024-07-04,嘉義市,西區,M,0,55~59,1,10020,10020020
19CVS,2024-07-04,嘉義市,西區,F,0,70+,1,10020,10020020
19CVS,2024-07-04,台北市,中山區,M,0,70+,1,63000,63000040
19CVS,2024-07-04,台北市,中正區,M,0,70+,1,63000,63000050
19CVS,2024-07-04,台北市,內湖區,M,0,65~69,1,63000,63000100
19CVS,2024-07-04,台北市,內湖區,F,0,70+,2,63000,63000100
19CVS,2024-07-04,台北市,內湖區,M,0,70+,2,63000,63000100
19CVS,2024-07-04,台北市,北投區,M,0,70+,2,63000,63000120
19CVS,2024-07-04,台北市,南港區,M,0,65~69,1,63000,63000090
19CVS,2024-07-04,台北市,士林區,M,0,70+,2,63000,63000110
19CVS,2024-07-04,台北市,大同區,M,0,70+,1,63000,63000060
19CVS,2024-07-04,台北市,大安區,M,0,60~64,1,63000,63000030
19CVS,2024-07-04,台北市,大安區,M,0,70+,2,63000,63000030
19CVS,2024-07-04,高雄市,三民區,F,0,70+,2,64000,64000050
19CVS,2024-07-04,高雄市,三民區,F,0,70+,2,64000,64000051
19CVS,2024-07-04,高雄市,三民區,F,0,70+,2,64000,64000052
19CVS,2024-07-04,高雄市,左營區,F,0,70+,1,64000,64000030
19CVS,2024-07-04,高雄市,左營區,M,0,70+,1,64000,64000030
19CVS,2024-07-04,高雄市,梓官區,F,0,70+,1,64000,64000290
19CVS,2024-07-04,高雄市,楠梓區,M,0,45~49,1,64000,64000040
19CVS,2024-07-04,高雄市,橋頭區,F,0,70+,1,64000,64000200
19CVS,2024-07-04,高雄市,甲仙區,F,0,70+,1,64000,64000330
19CVS,2024-07-04,高雄市,茄萣區,F,0,65~69,1,64000,64000260
19CVS,2024-07-04,高雄市,茄萣區,M,0,70+,1,64000,64000260
19CVS,2024-07-04,高雄市,阿蓮區,M,0,60~64,1,64000,64000230
19CVS,2024-07-04,高雄市,鳳山區,M,0,70+,2,64000,64000120
19CVS,2024-07-04,高雄市,鼓山區,M,0,60~64,1,64000,64000020
19CVS,2024-07-04,高雄市,鼓山區,M,0,70+,1,64000,64000020
19CVS,2024-07-04,新北市,三峽區,F,0,65~69,1,65000,65000090
19CVS,2024-07-04,新北市,三峽區,F,0,70+,1,65000,65000090
19CVS,2024-07-04,新北市,三芝區,M,0,70+,1,65000,65000210
19CVS,2024-07-04,新北市,三重區,F,0,70+,1,65000,65000020
19CVS,2024-07-04,新北市,中和區,F,0,70+,2,65000,65000030
19CVS,2024-07-04,新北市,中和區,M,0,70+,2,65000,65000030
19CVS,2024-07-04,新北市,五股區,M,0,25~29,1,65000,65000150
19CVS,2024-07-04,新北市,五股區,F,0,70+,1,65000,65000150
19CVS,2024-07-04,新北市,新店區,F,0,70+,1,65000,65000060
19CVS,2024-07-04,新北市,新莊區,M,0,65~69,1,65000,65000050
19CVS,2024-07-04,新北市,新莊區,F,0,70+,1,65000,65000050
19CVS,2024-07-04,新北市,新莊區,M,0,70+,2,65000,65000050
19CVS,2024-07-04,新北市,板橋區,F,0,70+,3,65000,65000010
19CVS,2024-07-04,新北市,板橋區,M,0,70+,1,65000,65000010
19CVS,2024-07-04,新北市,永和區,M,0,65~69,1,65000,65000040
19CVS,2024-07-04,新北市,永和區,F,0,70+,1,65000,65000040
19CVS,2024-07-04,新北市,汐止區,F,0,55~59,2,65000,65000110
19CVS,2024-07-04,新北市,汐止區,F,0,60~64,1,65000,65000110
19CVS,2024-07-04,新北市,汐止區,F,0,70+,1,65000,65000110
19CVS,2024-07-04,新北市,泰山區,M,0,65~69,1,65000,65000160
19CVS,2024-07-04,新北市,淡水區,M,0,55~59,2,65000,65000100
19CVS,2024-07-04,新北市,淡水區,M,0,70+,1,65000,65000100
19CVS,2024-07-04,新北市,瑞芳區,M,0,70+,1,65000,65000120
19CVS,2024-07-04,新北市,蘆洲區,M,0,70+,3,65000,65000140
19CVS,2024-07-04,台中市,北屯區,M,0,70+,1,66000,66000080
19CVS,2024-07-04,台中市,南屯區,M,0,70+,2,66000,66000070
19CVS,2024-07-04,台中市,后里區,F,0,70+,1,66000,66000150
19CVS,2024-07-04,台中市,東區,M,0,70+,1,66000,66000020
19CVS,2024-07-04,台中市,梧棲區,M,0,65~69,1,66000,66000140
19CVS,2024-07-04,台中市,沙鹿區,M,0,55~59,1,66000,66000130
19CVS,2024-07-04,台中市,潭子區,F,0,30~34,1,66000,66000170
19CVS,2024-07-04,台中市,潭子區,F,0,70+,1,66000,66000170
19CVS,2024-07-04,台中市,神岡區,M,0,70+,1,66000,66000160
19CVS,2024-07-04,台中市,西屯區,M,0,65~69,1,66000,66000060
19CVS,2024-07-04,台南市,七股區,M,0,70+,1,67000,67000150
19CVS,2024-07-04,台南市,中西區,M,0,70+,1,67000,67000370
19CVS,2024-07-04,台南市,仁德區,F,0,70+,1,67000,67000270
19CVS,2024-07-04,台南市,佳里區,F,0,70+,1,67000,67000120
19CVS,2024-07-04,台南市,北區,M,0,70+,1,67000,67000340
19CVS,2024-07-04,台南市,南區,F,0,70+,1,67000,67000330
19CVS,2024-07-04,台南市,安南區,M,0,55~59,1,67000,67000350
19CVS,2024-07-04,台南市,安平區,F,0,70+,1,67000,67000360
19CVS,2024-07-04,台南市,新市區,M,0,55~59,1,67000,67000200
19CVS,2024-07-04,台南市,新市區,F,0,70+,1,67000,67000200
19CVS,2024-07-04,台南市,東區,M,0,50~54,1,67000,67000320
19CVS,2024-07-04,台南市,東區,F,0,70+,2,67000,67000320
19CVS,2024-07-04,台南市,玉井區,F,0,70+,1,67000,67000230
19CVS,2024-07-04,台南市,麻豆區,F,0,70+,1,67000,67000070
19CVS,2024-07-04,台南市,麻豆區,M,0,70+,1,67000,67000070
19CVS,2024-07-04,桃園市,中壢區,M,0,55~59,1,68000,68000020
19CVS,2024-07-04,桃園市,中壢區,M,0,60~64,1,68000,68000020
19CVS,2024-07-04,桃園市,中壢區,F,0,70+,1,68000,68000020
19CVS,2024-07-04,桃園市,八德區,F,0,70+,1,68000,68000080
19CVS,2024-07-04,桃園市,八德區,M,0,70+,1,68000,68000080
19CVS,2024-07-04,桃園市,大溪區,M,0,60~64,1,68000,68000030
19CVS,2024-07-04,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CVS,2024-07-04,桃園市,桃園區,F,0,50~54,1,68000,68000010
19CVS,2024-07-04,桃園市,桃園區,F,0,70+,1,68000,68000010
19CVS,2024-07-04,桃園市,桃園區,M,0,70+,2,68000,68000010
19CVS,2024-07-04,桃園市,楊梅區,F,0,70+,1,68000,68000040
19CVS,2024-07-04,桃園市,龜山區,F,0,70+,2,68000,68000070
19CVS,2024-07-05,宜蘭縣,壯圍鄉,F,0,70+,2,10002,10002060
19CVS,2024-07-05,宜蘭縣,宜蘭市,F,0,0,1,10002,10002010
19CVS,2024-07-05,宜蘭縣,宜蘭市,F,0,70+,1,10002,10002010
19CVS,2024-07-05,宜蘭縣,羅東鎮,F,0,70+,1,10002,10002020
19CVS,2024-07-05,新竹縣,寶山鄉,M,0,65~69,1,10004,10004100
19CVS,2024-07-05,新竹縣,新埔鎮,F,0,70+,1,10004,10004030
19CVS,2024-07-05,新竹縣,新豐鄉,F,0,70+,1,10004,10004060
19CVS,2024-07-05,新竹縣,湖口鄉,M,0,55~59,1,10004,10004050
19CVS,2024-07-05,新竹縣,竹北市,M,0,40~44,1,10004,10004010
19CVS,2024-07-05,彰化縣,二林鎮,F,0,70+,1,10007,10007200
19CVS,2024-07-05,彰化縣,伸港鄉,M,0,60~64,1,10007,10007050
19CVS,2024-07-05,彰化縣,員林市,M,0,70+,1,10007,10007100
19CVS,2024-07-05,彰化縣,彰化市,F,0,65~69,1,10007,10007010
19CVS,2024-07-05,彰化縣,田中鎮,M,0,70+,1,10007,10007120
19CVS,2024-07-05,彰化縣,芳苑鄉,F,0,55~59,1,10007,10007230
19CVS,2024-07-05,南投縣,南投市,M,0,70+,1,10008,10008010
19CVS,2024-07-05,南投縣,國姓鄉,M,0,70+,1,10008,10008100
19CVS,2024-07-05,南投縣,埔里鎮,M,0,60~64,1,10008,10008020
19CVS,2024-07-05,南投縣,水里鄉,M,0,70+,1,10008,10008110
19CVS,2024-07-05,雲林縣,元長鄉,F,0,70+,1,10009,10009170
19CVS,2024-07-05,雲林縣,古坑鄉,M,0,70+,1,10009,10009070
19CVS,2024-07-05,雲林縣,台西鄉,M,0,70+,1,10009,10009160
19CVS,2024-07-05,雲林縣,崙背鄉,F,0,70+,1,10009,10009120
19CVS,2024-07-05,雲林縣,麥寮鄉,M,0,70+,1,10009,10009130
19CVS,2024-07-05,嘉義縣,六腳鄉,M,0,70+,1,10010,10010080
19CVS,2024-07-05,嘉義縣,布袋鎮,F,0,70+,1,10010,10010030
19CVS,2024-07-05,嘉義縣,新港鄉,M,0,55~59,1,10010,10010070
19CVS,2024-07-05,嘉義縣,朴子市,M,0,70+,1,10010,10010020
19CVS,2024-07-05,嘉義縣,梅山鄉,F,0,70+,2,10010,10010150
19CVS,2024-07-05,嘉義縣,水上鄉,F,0,70+,1,10010,10010120
19CVS,2024-07-05,屏東縣,內埔鄉,M,0,70+,1,10013,10013130
19CVS,2024-07-05,屏東縣,屏東市,M,0,70+,3,10013,10013010
19CVS,2024-07-05,屏東縣,崁頂鄉,F,0,70+,1,10013,10013180
19CVS,2024-07-05,屏東縣,新埤鄉,M,0,70+,1,10013,10013150
