縣市別,鄉鎮別,年別,新案發生率
嘉義縣,鹿草鄉,2014,78.7
嘉義縣,鹿草鄉,2013,77.6
嘉義縣,鹿草鄉,2012,70.9
嘉義縣,鹿草鄉,2011,140.1
嘉義縣,鹿草鄉,2010,52.0
嘉義縣,鹿草鄉,2009,103.3
嘉義縣,鹿草鄉,2008,85.9
嘉義縣,鹿草鄉,2007,57.1
嘉義縣,鹿草鄉,2006,102.3
嘉義縣,鹿草鄉,2005,84.8
嘉義縣,番路鄉,2022,9.1
嘉義縣,番路鄉,2021,27.0
嘉義縣,番路鄉,2020,53.5
嘉義縣,番路鄉,2019,26.4
嘉義縣,番路鄉,2018,43.4
嘉義縣,番路鄉,2017,25.8
嘉義縣,番路鄉,2016,17.0
嘉義縣,番路鄉,2015,25.0
嘉義縣,番路鄉,2014,16.5
嘉義縣,番路鄉,2013,32.8
嘉義縣,番路鄉,2012,41.5
嘉義縣,番路鄉,2011,33.9
嘉義縣,番路鄉,2010,34.2
嘉義縣,番路鄉,2009,42.8
嘉義縣,番路鄉,2008,42.7
嘉義縣,番路鄉,2007,33.8
嘉義縣,番路鄉,2006,75.2
嘉義縣,番路鄉,2005,75.0
嘉義縣,新港鄉,2022,22.9
嘉義縣,新港鄉,2021,22.6
嘉義縣,新港鄉,2020,35.2
嘉義縣,新港鄉,2019,44.3
嘉義縣,新港鄉,2018,15.7
嘉義縣,新港鄉,2017,68.4
嘉義縣,新港鄉,2016,33.8
嘉義縣,新港鄉,2015,36.4
嘉義縣,新港鄉,2014,66.0
嘉義縣,新港鄉,2013,41.6
嘉義縣,新港鄉,2012,52.9
嘉義縣,新港鄉,2011,43.5
嘉義縣,新港鄉,2010,63.2
嘉義縣,新港鄉,2009,54.2
嘉義縣,新港鄉,2008,62.4
嘉義縣,新港鄉,2007,45.2
嘉義縣,新港鄉,2006,56.2
嘉義縣,新港鄉,2005,72.7
嘉義縣,溪口鄉,2022,36.7
嘉義縣,溪口鄉,2021,14.4
嘉義縣,溪口鄉,2020,35.3
嘉義縣,溪口鄉,2019,6.9
嘉義縣,溪口鄉,2018,54.5
嘉義縣,溪口鄉,2017,27.0
嘉義縣,溪口鄉,2016,46.6
嘉義縣,溪口鄉,2015,45.9
嘉義縣,溪口鄉,2014,38.8
嘉義縣,溪口鄉,2013,82.9
嘉義縣,溪口鄉,2012,37.7
嘉義縣,溪口鄉,2011,68.1
嘉義縣,溪口鄉,2010,48.7
嘉義縣,溪口鄉,2009,90.2
嘉義縣,溪口鄉,2008,47.7
嘉義縣,溪口鄉,2007,59.1
嘉義縣,溪口鄉,2006,69.7
嘉義縣,溪口鄉,2005,63.5
嘉義縣,義竹鄉,2022,40.9
嘉義縣,義竹鄉,2021,28.7
嘉義縣,義竹鄉,2020,33.8
嘉義縣,義竹鄉,2019,44.3
嘉義縣,義竹鄉,2018,43.6
嘉義縣,義竹鄉,2017,5.4
嘉義縣,義竹鄉,2016,52.5
嘉義縣,義竹鄉,2015,56.6
嘉義縣,義竹鄉,2014,50.7
嘉義縣,義竹鄉,2013,60.0
嘉義縣,義竹鄉,2012,68.6
嘉義縣,義竹鄉,2011,52.7
嘉義縣,義竹鄉,2010,51.5
嘉義縣,義竹鄉,2009,64.7
嘉義縣,義竹鄉,2008,64.3
嘉義縣,義竹鄉,2007,77.4
嘉義縣,義竹鄉,2006,49.5
嘉義縣,義竹鄉,2005,71.6
嘉義市,西區,2022,25.4
嘉義市,西區,2021,28.1
嘉義市,西區,2020,38.2
嘉義市,西區,2019,23.8
嘉義市,西區,2018,30.5
嘉義市,西區,2017,31.2
嘉義市,西區,2016,50.9
嘉義市,西區,2015,40.7
嘉義市,西區,2014,54.3
嘉義市,西區,2013,61.2
嘉義市,西區,2012,50.3
嘉義市,西區,2011,51.7
嘉義市,西區,2010,59.3
嘉義市,西區,2009,55.5
嘉義市,西區,2008,56.5
嘉義市,西區,2007,70.0
嘉義市,西區,2006,50.9
嘉義市,西區,2005,63.3
嘉義市,東區,2022,29.6
嘉義市,東區,2021,11.7
嘉義市,東區,2020,40.7
嘉義市,東區,2019,28.1
嘉義市,東區,2018,37.0
嘉義市,東區,2017,39.3
嘉義市,東區,2016,33.4
嘉義市,東區,2015,30.9
嘉義市,東區,2014,38.0
嘉義市,東區,2013,35.5
嘉義市,東區,2012,43.4
嘉義市,東區,2011,40.0
嘉義市,東區,2010,45.1
嘉義市,東區,2009,41.4
嘉義市,東區,2008,49.1
嘉義市,東區,2007,53.7
嘉義市,東區,2006,49.0
嘉義市,東區,2005,42.1
台南市,七股區,2022,41.7
台南市,七股區,2021,41.0
台南市,七股區,2020,40.5
台南市,七股區,2019,35.5
台南市,七股區,2018,35.0
台南市,七股區,2017,34.7
台南市,七股區,2016,43.0
台南市,七股區,2015,34.1
台南市,七股區,2014,42.1
台南市,七股區,2013,49.9
台南市,七股區,2012,8.2
台南市,七股區,2011,52.6
台南市,七股區,2010,40.2
台南市,七股區,2009,63.9
台南市,七股區,2008,43.6
台南市,七股區,2007,63.4
台南市,七股區,2006,63.2
台南市,七股區,2005,94.0
台南市,下營區,2022,17.5
台南市,下營區,2021,17.2
台南市,下營區,2020,38.2
台南市,下營區,2019,33.6
台南市,下營區,2018,41.5
台南市,下營區,2017,32.8
台南市,下營區,2016,24.3
台南市,下營區,2015,36.1
台南市,下營區,2014,71.4
台南市,下營區,2013,27.5
台南市,下營區,2012,54.5
台南市,下營區,2011,57.8
台南市,下營區,2010,53.3
台南市,下營區,2009,67.9
台南市,下營區,2008,56.2
台南市,下營區,2007,41.0
台南市,下營區,2006,62.9
台南市,下營區,2005,88.1
台南市,大內區,2022,67.1
台南市,大內區,2021,98.6
台南市,大內區,2020,43.0
台南市,大內區,2019,94.8
台南市,大內區,2018,51.6
台南市,大內區,2017,50.7
台南市,大內區,2016,119.9
台南市,大內區,2015,98.5
台南市,大內區,2014,96.8
台南市,大內區,2013,76.4
台南市,大內區,2012,75.4
台南市,大內區,2011,74.2
台南市,大內區,2010,81.8
台南市,大內區,2009,107.6
台南市,大內區,2008,88.7
台南市,大內區,2007,52.6
台南市,大內區,2006,130.4
台南市,大內區,2005,120.9
台南市,山上區,2022,42.9
台南市,山上區,2021,42.5
台南市,山上區,2020,27.9
台南市,山上區,2019,41.3
台南市,山上區,2018,0.0
台南市,山上區,2017,68.1
台南市,山上區,2016,108.1
台南市,山上區,2015,40.2
台南市,山上區,2014,39.8
台南市,山上區,2013,39.3
台南市,山上區,2012,38.8
台南市,山上區,2011,64.0
台南市,山上區,2010,37.8
台南市,山上區,2009,37.4
台南市,山上區,2008,37.2
台南市,山上區,2007,49.3
台南市,山上區,2006,73.6
台南市,山上區,2005,98.2
台南市,中西區,2022,41.3
台南市,中西區,2021,20.5
台南市,中西區,2020,33.1
台南市,中西區,2019,39.6
台南市,中西區,2018,30.8
台南市,中西區,2017,41.4
台南市,中西區,2016,54.4
台南市,中西區,2015,52.8
台南市,中西區,2014,51.1
台南市,中西區,2013,52.2
台南市,中西區,2012,53.4
台南市,中西區,2011,54.4
台南市,中西區,2010,64.0
台南市,中西區,2009,72.3
台南市,中西區,2008,81.6
台南市,中西區,2007,63.7
台南市,中西區,2006,55.7
台南市,中西區,2005,82.5
台南市,仁德區,2022,37.8
台南市,仁德區,2021,47.1
台南市,仁德區,2020,31.5
台南市,仁德區,2019,29.0
台南市,仁德區,2018,55.5
台南市,仁德區,2017,63.9
台南市,仁德區,2016,48.5
台南市,仁德區,2015,55.8
台南市,仁德區,2014,59.1
台南市,仁德區,2013,47.3
台南市,仁德區,2012,46.6
台南市,仁德區,2011,48.7
台南市,仁德區,2010,56.4
台南市,仁德區,2009,83.0
台南市,仁德區,2008,80.7
台南市,仁德區,2007,79.4
台南市,仁德區,2006,81.2
台南市,仁德區,2005,76.0
台南市,六甲區,2022,18.7
台南市,六甲區,2021,41.7
台南市,六甲區,2020,59.7
台南市,六甲區,2019,22.7
台南市,六甲區,2018,31.5
台南市,六甲區,2017,49.2
台南市,六甲區,2016,62.2
台南市,六甲區,2015,57.2
台南市,六甲區,2014,52.2
台南市,六甲區,2013,55.9
台南市,六甲區,2012,25.6
台南市,六甲區,2011,46.6
台南市,六甲區,2010,41.9
台南市,六甲區,2009,78.8
台南市,六甲區,2008,69.9
台南市,六甲區,2007,53.1
台南市,六甲區,2006,60.6
台南市,六甲區,2005,76.2
台南市,北門區,2022,58.3
台南市,北門區,2021,9.5
台南市,北門區,2020,28.0
台南市,北門區,2019,9.1
台南市,北門區,2018,27.0
台南市,北門區,2017,44.4
台南市,北門區,2016,35.0
台南市,北門區,2015,34.5
台南市,北門區,2014,50.9
台南市,北門區,2013,33.4
台南市,北門區,2012,0.0
台南市,北門區,2011,40.4
台南市,北門區,2010,40.0
台南市,北門區,2009,31.9
台南市,北門區,2008,87.5
台南市,北門區,2007,63.0
台南市,北門區,2006,85.6
台南市,北門區,2005,61.8
台南市,北區,2022,26.0
台南市,北區,2021,27.9
台南市,北區,2020,36.7
台南市,北區,2019,34.9
台南市,北區,2018,34.0
台南市,北區,2017,48.9
台南市,北區,2016,50.4
台南市,北區,2015,41.5
台南市,北區,2014,37.8
台南市,北區,2013,45.4
台南市,北區,2012,48.4
台南市,北區,2011,44.7
台南市,北區,2010,50.9
台南市,北區,2009,48.2
台南市,北區,2008,58.0
台南市,北區,2007,50.8
台南市,北區,2006,55.2
台南市,北區,2005,68.7
台南市,左鎮區,2022,68.2
台南市,左鎮區,2021,66.7
台南市,左鎮區,2020,64.9
台南市,左鎮區,2019,0.0
台南市,左鎮區,2018,41.4
台南市,左鎮區,2017,40.6
台南市,左鎮區,2016,199.0
台南市,左鎮區,2015,58.5
台南市,左鎮區,2014,19.2
台南市,左鎮區,2013,76.1
台南市,左鎮區,2012,169.0
台南市,左鎮區,2011,73.7
台南市,左鎮區,2010,144.1
台南市,左鎮區,2009,35.7
台南市,左鎮區,2008,160.4
台南市,左鎮區,2007,105.7
台南市,左鎮區,2006,139.9
台南市,左鎮區,2005,122.1
台南市,永康區,2022,29.9
台南市,永康區,2021,35.3
台南市,永康區,2020,34.4
台南市,永康區,2019,29.7
台南市,永康區,2018,41.4
台南市,永康區,2017,48.1
台南市,永康區,2016,36.3
台南市,永康區,2015,53.5
台南市,永康區,2014,44.3
台南市,永康區,2013,48.3
台南市,永康區,2012,45.8
台南市,永康區,2011,61.2
台南市,永康區,2010,51.9
台南市,永康區,2009,52.9
台南市,永康區,2008,70.0
台南市,永康區,2007,58.6
台南市,永康區,2006,66.0
台南市,永康區,2005,63.8
台南市,玉井區,2022,7.6
台南市,玉井區,2021,37.1
台南市,玉井區,2020,21.9
台南市,玉井區,2019,36.0
台南市,玉井區,2018,78.2
台南市,玉井區,2017,42.2
台南市,玉井區,2016,69.8
台南市,玉井區,2015,34.5
台南市,玉井區,2014,61.3
台南市,玉井區,2013,40.2
台南市,玉井區,2012,26.4
台南市,玉井區,2011,58.8
台南市,玉井區,2010,64.5
台南市,玉井區,2009,76.7
台南市,玉井區,2008,76.0
台南市,玉井區,2007,62.7
台南市,玉井區,2006,124.0
台南市,玉井區,2005,103.8
台南市,白河區,2022,26.5
台南市,白河區,2021,22.2
台南市,白河區,2020,32.8
台南市,白河區,2019,43.0
台南市,白河區,2018,38.9
台南市,白河區,2017,41.9
台南市,白河區,2016,55.1
台南市,白河區,2015,57.6
台南市,白河區,2014,56.8
台南市,白河區,2013,39.5
台南市,白河區,2012,35.7
台南市,白河區,2011,38.5
台南市,白河區,2010,53.9
台南市,白河區,2009,62.8
台南市,白河區,2008,59.1
台南市,白河區,2007,73.7
台南市,白河區,2006,75.8
台南市,白河區,2005,60.0
台南市,安平區,2022,17.7
台南市,安平區,2021,26.7
台南市,安平區,2020,26.8
台南市,安平區,2019,31.4
台南市,安平區,2018,43.5
台南市,安平區,2017,39.3
台南市,安平區,2016,44.2
台南市,安平區,2015,41.4
台南市,安平區,2014,34.0
台南市,安平區,2013,32.6
台南市,安平區,2012,54.7
台南市,安平區,2011,36.5
台南市,安平區,2010,41.8
台南市,安平區,2009,40.9
台南市,安平區,2008,56.7
台南市,安平區,2007,35.9
台南市,安平區,2006,45.7
台南市,安平區,2005,55.6
台南市,安定區,2022,43.3
台南市,安定區,2021,23.1
台南市,安定區,2020,16.5
台南市,安定區,2019,52.5
台南市,安定區,2018,42.6
台南市,安定區,2017,42.6
台南市,安定區,2016,42.8
台南市,安定區,2015,26.4
台南市,安定區,2014,43.0
台南市,安定區,2013,33.1
台南市,安定區,2012,39.6
台南市,安定區,2011,33.1
台南市,安定區,2010,36.4
台南市,安定區,2009,59.8
台南市,安定區,2008,69.8
台南市,安定區,2007,66.8
台南市,安定區,2006,70.4
台南市,安定區,2005,90.3
台南市,安南區,2022,23.2
台南市,安南區,2021,20.9
台南市,安南區,2020,29.2
台南市,安南區,2019,31.5
台南市,安南區,2018,25.4
台南市,安南區,2017,34.4
台南市,安南區,2016,38.9
台南市,安南區,2015,33.9
台南市,安南區,2014,37.5
台南市,安南區,2013,44.0
台南市,安南區,2012,43.0
台南市,安南區,2011,49.1
台南市,安南區,2010,38.3
台南市,安南區,2009,52.7
台南市,安南區,2008,53.7
台南市,安南區,2007,50.8
台南市,安南區,2006,52.6
台南市,安南區,2005,53.2
台南市,西港區,2022,20.3
台南市,西港區,2021,40.8
台南市,西港區,2020,32.6
台南市,西港區,2019,36.6
台南市,西港區,2018,60.7
台南市,西港區,2017,36.3
台南市,西港區,2016,16.1
台南市,西港區,2015,48.2
台南市,西港區,2014,24.1
台南市,西港區,2013,44.0
台南市,西港區,2012,51.9
台南市,西港區,2011,59.7
台南市,西港區,2010,35.6
台南市,西港區,2009,63.0
台南市,西港區,2008,78.5
台南市,西港區,2007,70.1
台南市,西港區,2006,57.9
台南市,西港區,2005,77.0
台南市,佳里區,2022,25.7
台南市,佳里區,2021,25.6
台南市,佳里區,2020,25.5
台南市,佳里區,2019,28.8
台南市,佳里區,2018,21.9
台南市,佳里區,2017,47.1
台南市,佳里區,2016,38.7
台南市,佳里區,2015,28.6
台南市,佳里區,2014,33.6
台南市,佳里區,2013,23.6
台南市,佳里區,2012,40.5
台南市,佳里區,2011,20.3
台南市,佳里區,2010,47.2
台南市,佳里區,2009,48.8
台南市,佳里區,2008,79.3
台南市,佳里區,2007,54.0
台南市,佳里區,2006,52.5
台南市,佳里區,2005,73.1
台南市,官田區,2022,43.0
台南市,官田區,2021,37.9
台南市,官田區,2020,47.0
台南市,官田區,2019,28.1
台南市,官田區,2018,46.8
台南市,官田區,2017,65.1
台南市,官田區,2016,55.5
台南市,官田區,2015,55.3
台南市,官田區,2014,45.9
台南市,官田區,2013,91.5
台南市,官田區,2012,31.9
台南市,官田區,2011,54.3
台南市,官田區,2010,76.1
台南市,官田區,2009,84.5
台南市,官田區,2008,79.7
台南市,官田區,2007,66.0
台南市,官田區,2006,121.8
台南市,官田區,2005,73.3
台南市,東山區,2022,25.5
台南市,東山區,2021,65.1
台南市,東山區,2020,59.1
台南市,東山區,2019,58.2
台南市,東山區,2018,71.7
台南市,東山區,2017,42.5
台南市,東山區,2016,74.6
台南市,東山區,2015,87.3
台南市,東山區,2014,45.3
台南市,東山區,2013,67.1
台南市,東山區,2012,44.2
台南市,東山區,2011,87.2
台南市,東山區,2010,81.7
台南市,東山區,2009,80.9
台南市,東山區,2008,97.2
台南市,東山區,2007,83.8
台南市,東山區,2006,70.6
台南市,東山區,2005,119.3
台南市,東區,2022,24.8
台南市,東區,2021,31.6
台南市,東區,2020,33.4
台南市,東區,2019,33.3
台南市,東區,2018,37.0
台南市,東區,2017,39.5
台南市,東區,2016,42.5
台南市,東區,2015,45.4
台南市,東區,2014,41.9
台南市,東區,2013,47.8
台南市,東區,2012,46.5
台南市,東區,2011,40.2
台南市,東區,2010,56.6
台南市,東區,2009,42.2
台南市,東區,2008,62.4
台南市,東區,2007,44.6
台南市,東區,2006,60.8
台南市,東區,2005,58.7
台南市,南化區,2022,12.2
台南市,南化區,2021,72.0
台南市,南化區,2020,23.6
台南市,南化區,2019,34.7
台南市,南化區,2018,11.4
台南市,南化區,2017,56.7
台南市,南化區,2016,45.1
台南市,南化區,2015,67.1
台南市,南化區,2014,44.7
台南市,南化區,2013,56.5
台南市,南化區,2012,79.3
台南市,南化區,2011,56.3
台南市,南化區,2010,66.9
台南市,南化區,2009,55.6
台南市,南化區,2008,100.2
台南市,南化區,2007,33.3
台南市,南化區,2006,44.2
台南市,南化區,2005,66.3
台南市,南區,2022,32.0
台南市,南區,2021,41.4
台南市,南區,2020,28.2
台南市,南區,2019,52.1
台南市,南區,2018,47.2
台南市,南區,2017,47.8
台南市,南區,2016,45.3
台南市,南區,2015,46.9
台南市,南區,2014,61.3
台南市,南區,2013,56.4
台南市,南區,2012,59.5
台南市,南區,2011,58.7
台南市,南區,2010,66.5
台南市,南區,2009,65.4
台南市,南區,2008,63.5
台南市,南區,2007,53.9
台南市,南區,2006,58.4
台南市,南區,2005,49.4
台南市,後壁區,2022,22.6
台南市,後壁區,2021,57.7
台南市,後壁區,2020,30.6
台南市,後壁區,2019,47.5
台南市,後壁區,2018,38.2
台南市,後壁區,2017,46.0
台南市,後壁區,2016,62.0
台南市,後壁區,2015,53.2
台南市,後壁區,2014,60.6
台南市,後壁區,2013,43.8
台南市,後壁區,2012,66.9
台南市,後壁區,2011,66.1
台南市,後壁區,2010,53.8
台南市,後壁區,2009,49.6
台南市,後壁區,2008,75.7
台南市,後壁區,2007,63.8
台南市,後壁區,2006,63.4
台南市,後壁區,2005,107.4
台南市,柳營區,2022,34.1
台南市,柳營區,2021,29.0
台南市,柳營區,2020,66.8
台南市,柳營區,2019,66.2
台南市,柳營區,2018,28.2
台南市,柳營區,2017,51.3
台南市,柳營區,2016,46.3
台南市,柳營區,2015,46.0
台南市,柳營區,2014,77.7
台南市,柳營區,2013,45.4
台南市,柳營區,2012,103.1
台南市,柳營區,2011,48.7
台南市,柳營區,2010,74.4
台南市,柳營區,2009,43.4
台南市,柳營區,2008,81.9
台南市,柳營區,2007,102.8
台南市,柳營區,2006,101.8
台南市,柳營區,2005,71.6
台南市,將軍區,2022,21.4
台南市,將軍區,2021,36.9
台南市,將軍區,2020,26.0
台南市,將軍區,2019,35.9
台南市,將軍區,2018,30.4
台南市,將軍區,2017,50.1
台南市,將軍區,2016,39.6
台南市,將軍區,2015,39.1
台南市,將軍區,2014,53.2
台南市,將軍區,2013,43.0
台南市,將軍區,2012,23.7
台南市,將軍區,2011,37.3
台南市,將軍區,2010,50.7
台南市,將軍區,2009,50.3
台南市,將軍區,2008,81.7
台南市,將軍區,2007,22.5
台南市,將軍區,2006,93.1
台南市,將軍區,2005,74.7
台南市,麻豆區,2022,27.8
台南市,麻豆區,2021,29.9
台南市,麻豆區,2020,38.8
台南市,麻豆區,2019,31.7
台南市,麻豆區,2018,27.0
台南市,麻豆區,2017,38.0
台南市,麻豆區,2016,20.0
台南市,麻豆區,2015,13.3
台南市,麻豆區,2014,42.1
台南市,麻豆區,2013,39.7
台南市,麻豆區,2012,50.6
台南市,麻豆區,2011,67.8
台南市,麻豆區,2010,52.2
台南市,麻豆區,2009,47.7
台南市,麻豆區,2008,47.6
台南市,麻豆區,2007,82.0
台南市,麻豆區,2006,58.1
台南市,麻豆區,2005,70.8
台南市,善化區,2022,21.3
台南市,善化區,2021,27.4
台南市,善化區,2020,31.7
台南市,善化區,2019,30.3
台南市,善化區,2018,34.9
台南市,善化區,2017,33.3
台南市,善化區,2016,57.1
台南市,善化區,2015,58.0
台南市,善化區,2014,37.3
台南市,善化區,2013,40.1
台南市,善化區,2012,36.1
台南市,善化區,2011,64.0
台南市,善化區,2010,92.1
台南市,善化區,2009,69.5
台南市,善化區,2008,88.7
台南市,善化區,2007,87.3
台南市,善化區,2006,97.6
台南市,善化區,2005,86.1
台南市,新化區,2022,30.5
台南市,新化區,2021,23.2
台南市,新化區,2020,41.6
台南市,新化區,2019,60.0
台南市,新化區,2018,45.9
台南市,新化區,2017,66.4
台南市,新化區,2016,50.3
台南市,新化區,2015,66.2
台南市,新化區,2014,79.9
台南市,新化區,2013,57.0
台南市,新化區,2012,70.5
台南市,新化區,2011,81.7
台南市,新化區,2010,67.8
台南市,新化區,2009,63.0
台南市,新化區,2008,65.2
台南市,新化區,2007,96.3
台南市,新化區,2006,89.2
台南市,新化區,2005,111.3
台南市,新市區,2022,32.0
台南市,新市區,2021,16.0
台南市,新市區,2020,18.7
台南市,新市區,2019,35.1
台南市,新市區,2018,24.5
台南市,新市區,2017,30.2
台南市,新市區,2016,27.7
台南市,新市區,2015,47.7
台南市,新市區,2014,59.3
台南市,新市區,2013,70.9
台南市,新市區,2012,59.8
台南市,新市區,2011,48.7
台南市,新市區,2010,45.9
台南市,新市區,2009,62.6
台南市,新市區,2008,33.9
台南市,新市區,2007,47.7
台南市,新市區,2006,61.5
台南市,新市區,2005,61.6
台南市,新營區,2022,33.2
台南市,新營區,2021,54.0
台南市,新營區,2020,41.7
台南市,新營區,2019,32.3
台南市,新營區,2018,36.0
台南市,新營區,2017,41.0
台南市,新營區,2016,55.0
台南市,新營區,2015,44.8
台南市,新營區,2014,58.7
台南市,新營區,2013,54.8
台南市,新營區,2012,44.6
台南市,新營區,2011,52.4
台南市,新營區,2010,62.7
台南市,新營區,2009,68.8
台南市,新營區,2008,57.1
台南市,新營區,2007,82.4
台南市,新營區,2006,71.3
台南市,新營區,2005,75.3
台南市,楠西區,2022,22.3
台南市,楠西區,2021,33.0
台南市,楠西區,2020,108.1
台南市,楠西區,2019,53.0
台南市,楠西區,2018,41.5
台南市,楠西區,2017,61.2
台南市,楠西區,2016,90.3
台南市,楠西區,2015,0.0
台南市,楠西區,2014,39.4
台南市,楠西區,2013,68.4
台南市,楠西區,2012,86.9
台南市,楠西區,2011,47.4
台南市,楠西區,2010,65.2
台南市,楠西區,2009,46.2
台南市,楠西區,2008,63.9
台南市,楠西區,2007,90.2
台南市,楠西區,2006,98.2
台南市,楠西區,2005,106.5
台南市,學甲區,2022,20.1
台南市,學甲區,2021,51.7
台南市,學甲區,2020,31.5
台南市,學甲區,2019,35.2
台南市,學甲區,2018,42.5
台南市,學甲區,2017,34.3
台南市,學甲區,2016,26.4
台南市,學甲區,2015,52.2
台南市,學甲區,2014,22.2
台南市,學甲區,2013,40.3
台南市,學甲區,2012,47.3
台南市,學甲區,2011,43.3
台南市,學甲區,2010,35.7
台南市,學甲區,2009,53.1
台南市,學甲區,2008,52.7
台南市,學甲區,2007,52.3
台南市,學甲區,2006,76.0
台南市,學甲區,2005,71.9
台南市,龍崎區,2022,27.5
台南市,龍崎區,2021,53.8
台南市,龍崎區,2020,0.0
台南市,龍崎區,2019,25.3
台南市,龍崎區,2018,49.8
台南市,龍崎區,2017,73.7
台南市,龍崎區,2016,48.2
台南市,龍崎區,2015,117.8
台南市,龍崎區,2014,93.0
台南市,龍崎區,2013,23.2
台南市,龍崎區,2012,115.8
台南市,龍崎區,2011,92.0
台南市,龍崎區,2010,22.7
台南市,龍崎區,2009,67.4
台南市,龍崎區,2008,89.8
台南市,龍崎區,2007,90.4
台南市,龍崎區,2006,136.6
台南市,龍崎區,2005,183.4
台南市,歸仁區,2022,38.2
台南市,歸仁區,2021,29.4
台南市,歸仁區,2020,29.3
台南市,歸仁區,2019,33.7
台南市,歸仁區,2018,49.7
台南市,歸仁區,2017,49.8
台南市,歸仁區,2016,66.1
台南市,歸仁區,2015,65.0
台南市,歸仁區,2014,60.9
台南市,歸仁區,2013,61.3
台南市,歸仁區,2012,52.7
台南市,歸仁區,2011,62.2
台南市,歸仁區,2010,68.3
台南市,歸仁區,2009,60.8
台南市,歸仁區,2008,62.5
台南市,歸仁區,2007,56.6
台南市,歸仁區,2006,58.6
台南市,歸仁區,2005,63.6
台南市,關廟區,2022,47.6
台南市,關廟區,2021,35.4
台南市,關廟區,2020,38.2
台南市,關廟區,2019,29.2
台南市,關廟區,2018,37.8
台南市,關廟區,2017,69.5
台南市,關廟區,2016,60.6
台南市,關廟區,2015,51.7
台南市,關廟區,2014,48.6
台南市,關廟區,2013,48.3
台南市,關廟區,2012,73.3
台南市,關廟區,2011,78.2
台南市,關廟區,2010,66.3
台南市,關廟區,2009,52.0
台南市,關廟區,2008,67.8
台南市,關廟區,2007,75.3
台南市,關廟區,2006,109.6
台南市,關廟區,2005,103.4
台南市,鹽水區,2022,36.6
台南市,鹽水區,2021,40.2
台南市,鹽水區,2020,31.9
台南市,鹽水區,2019,51.4
台南市,鹽水區,2018,43.2
台南市,鹽水區,2017,104.9
台南市,鹽水區,2016,42.3
台南市,鹽水區,2015,61.1
台南市,鹽水區,2014,30.3
台南市,鹽水區,2013,41.4
台南市,鹽水區,2012,67.2
台南市,鹽水區,2011,55.5
台南市,鹽水區,2010,55.1
台南市,鹽水區,2009,29.1
台南市,鹽水區,2008,86.6
台南市,鹽水區,2007,96.4
台南市,鹽水區,2006,84.9
台南市,鹽水區,2005,84.4
高雄市,三民區,2022,35.0
高雄市,三民區,2021,36.4
高雄市,三民區,2020,42.0
高雄市,三民區,2019,47.3
高雄市,三民區,2018,52.0
高雄市,三民區,2017,49.7
高雄市,三民區,2016,54.4
高雄市,三民區,2015,56.2
高雄市,三民區,2014,50.0
高雄市,三民區,2013,57.0
高雄市,三民區,2012,60.4
高雄市,三民區,2011,62.6
高雄市,三民區,2010,64.6
高雄市,三民區,2009,55.7
高雄市,三民區,2008,53.6
高雄市,三民區,2007,64.6
高雄市,三民區,2006,84.4
高雄市,三民區,2005,81.6
高雄市,大社區,2022,29.5
高雄市,大社區,2021,49.7
高雄市,大社區,2020,43.6
高雄市,大社區,2019,46.4
高雄市,大社區,2018,60.7
高雄市,大社區,2017,49.1
高雄市,大社區,2016,43.4
