縣市別,鄉鎮別,年別,發生數
嘉義縣,朴子市,2016,20
嘉義縣,朴子市,2015,25
嘉義縣,朴子市,2014,29
嘉義縣,朴子市,2013,25
嘉義縣,朴子市,2012,32
嘉義縣,朴子市,2011,32
嘉義縣,朴子市,2010,25
嘉義縣,朴子市,2009,25
嘉義縣,朴子市,2008,29
嘉義縣,朴子市,2007,27
嘉義縣,朴子市,2006,36
嘉義縣,朴子市,2005,44
嘉義縣,竹崎鄉,2023,11
嘉義縣,竹崎鄉,2022,13
嘉義縣,竹崎鄉,2021,8
嘉義縣,竹崎鄉,2020,21
嘉義縣,竹崎鄉,2019,22
嘉義縣,竹崎鄉,2018,24
嘉義縣,竹崎鄉,2017,36
嘉義縣,竹崎鄉,2016,34
嘉義縣,竹崎鄉,2015,39
嘉義縣,竹崎鄉,2014,40
嘉義縣,竹崎鄉,2013,55
嘉義縣,竹崎鄉,2012,56
嘉義縣,竹崎鄉,2011,70
嘉義縣,竹崎鄉,2010,56
嘉義縣,竹崎鄉,2009,50
嘉義縣,竹崎鄉,2008,62
嘉義縣,竹崎鄉,2007,64
嘉義縣,竹崎鄉,2006,80
嘉義縣,竹崎鄉,2005,93
嘉義縣,東石鄉,2023,8
嘉義縣,東石鄉,2022,10
嘉義縣,東石鄉,2021,11
嘉義縣,東石鄉,2020,6
嘉義縣,東石鄉,2019,8
嘉義縣,東石鄉,2018,8
嘉義縣,東石鄉,2017,14
嘉義縣,東石鄉,2016,12
嘉義縣,東石鄉,2015,7
嘉義縣,東石鄉,2014,8
嘉義縣,東石鄉,2013,9
嘉義縣,東石鄉,2012,18
嘉義縣,東石鄉,2011,16
嘉義縣,東石鄉,2010,19
嘉義縣,東石鄉,2009,15
嘉義縣,東石鄉,2008,18
嘉義縣,東石鄉,2007,18
嘉義縣,東石鄉,2006,30
嘉義縣,東石鄉,2005,25
嘉義縣,阿里山鄉,2023,0
嘉義縣,阿里山鄉,2022,1
嘉義縣,阿里山鄉,2021,5
嘉義縣,阿里山鄉,2020,4
嘉義縣,阿里山鄉,2019,3
嘉義縣,阿里山鄉,2018,3
嘉義縣,阿里山鄉,2017,1
嘉義縣,阿里山鄉,2016,5
嘉義縣,阿里山鄉,2015,6
嘉義縣,阿里山鄉,2014,0
嘉義縣,阿里山鄉,2013,4
嘉義縣,阿里山鄉,2012,2
嘉義縣,阿里山鄉,2011,10
嘉義縣,阿里山鄉,2010,7
嘉義縣,阿里山鄉,2009,10
嘉義縣,阿里山鄉,2008,3
嘉義縣,阿里山鄉,2007,7
嘉義縣,阿里山鄉,2006,12
嘉義縣,阿里山鄉,2005,11
嘉義縣,梅山鄉,2023,7
嘉義縣,梅山鄉,2022,3
嘉義縣,梅山鄉,2021,3
嘉義縣,梅山鄉,2020,4
嘉義縣,梅山鄉,2019,5
嘉義縣,梅山鄉,2018,4
嘉義縣,梅山鄉,2017,10
嘉義縣,梅山鄉,2016,9
嘉義縣,梅山鄉,2015,7
嘉義縣,梅山鄉,2014,8
嘉義縣,梅山鄉,2013,7
嘉義縣,梅山鄉,2012,6
嘉義縣,梅山鄉,2011,7
嘉義縣,梅山鄉,2010,9
嘉義縣,梅山鄉,2009,14
嘉義縣,梅山鄉,2008,11
嘉義縣,梅山鄉,2007,6
嘉義縣,梅山鄉,2006,9
嘉義縣,梅山鄉,2005,16
嘉義縣,鹿草鄉,2023,5
嘉義縣,鹿草鄉,2022,1
嘉義縣,鹿草鄉,2021,7
嘉義縣,鹿草鄉,2020,4
嘉義縣,鹿草鄉,2019,8
嘉義縣,鹿草鄉,2018,17
嘉義縣,鹿草鄉,2017,14
嘉義縣,鹿草鄉,2016,15
嘉義縣,鹿草鄉,2015,16
嘉義縣,鹿草鄉,2014,13
嘉義縣,鹿草鄉,2013,13
嘉義縣,鹿草鄉,2012,12
嘉義縣,鹿草鄉,2011,24
嘉義縣,鹿草鄉,2010,9
嘉義縣,鹿草鄉,2009,18
嘉義縣,鹿草鄉,2008,15
嘉義縣,鹿草鄉,2007,10
嘉義縣,鹿草鄉,2006,18
嘉義縣,鹿草鄉,2005,15
嘉義縣,番路鄉,2023,2
嘉義縣,番路鄉,2022,1
嘉義縣,番路鄉,2021,3
嘉義縣,番路鄉,2020,6
嘉義縣,番路鄉,2019,3
嘉義縣,番路鄉,2018,5
嘉義縣,番路鄉,2017,3
嘉義縣,番路鄉,2016,2
嘉義縣,番路鄉,2015,3
嘉義縣,番路鄉,2014,2
嘉義縣,番路鄉,2013,4
嘉義縣,番路鄉,2012,5
嘉義縣,番路鄉,2011,4
嘉義縣,番路鄉,2010,4
嘉義縣,番路鄉,2009,5
嘉義縣,番路鄉,2008,5
嘉義縣,番路鄉,2007,4
嘉義縣,番路鄉,2006,9
嘉義縣,番路鄉,2005,9
嘉義縣,新港鄉,2023,7
嘉義縣,新港鄉,2022,7
嘉義縣,新港鄉,2021,7
嘉義縣,新港鄉,2020,11
嘉義縣,新港鄉,2019,14
嘉義縣,新港鄉,2018,5
嘉義縣,新港鄉,2017,22
嘉義縣,新港鄉,2016,11
嘉義縣,新港鄉,2015,12
嘉義縣,新港鄉,2014,22
嘉義縣,新港鄉,2013,14
嘉義縣,新港鄉,2012,18
嘉義縣,新港鄉,2011,15
嘉義縣,新港鄉,2010,22
嘉義縣,新港鄉,2009,19
嘉義縣,新港鄉,2008,22
嘉義縣,新港鄉,2007,16
嘉義縣,新港鄉,2006,20
嘉義縣,新港鄉,2005,26
嘉義縣,溪口鄉,2023,5
嘉義縣,溪口鄉,2022,5
嘉義縣,溪口鄉,2021,2
嘉義縣,溪口鄉,2020,5
嘉義縣,溪口鄉,2019,1
嘉義縣,溪口鄉,2018,8
嘉義縣,溪口鄉,2017,4
嘉義縣,溪口鄉,2016,7
嘉義縣,溪口鄉,2015,7
嘉義縣,溪口鄉,2014,6
嘉義縣,溪口鄉,2013,13
嘉義縣,溪口鄉,2012,6
嘉義縣,溪口鄉,2011,11
嘉義縣,溪口鄉,2010,8
嘉義縣,溪口鄉,2009,15
嘉義縣,溪口鄉,2008,8
嘉義縣,溪口鄉,2007,10
嘉義縣,溪口鄉,2006,12
嘉義縣,溪口鄉,2005,11
嘉義縣,義竹鄉,2023,4
嘉義縣,義竹鄉,2022,7
嘉義縣,義竹鄉,2021,5
嘉義縣,義竹鄉,2020,6
嘉義縣,義竹鄉,2019,8
嘉義縣,義竹鄉,2018,8
嘉義縣,義竹鄉,2017,1
嘉義縣,義竹鄉,2016,10
嘉義縣,義竹鄉,2015,11
嘉義縣,義竹鄉,2014,10
嘉義縣,義竹鄉,2013,12
嘉義縣,義竹鄉,2012,14
嘉義縣,義竹鄉,2011,11
嘉義縣,義竹鄉,2010,11
嘉義縣,義竹鄉,2009,14
嘉義縣,義竹鄉,2008,14
嘉義縣,義竹鄉,2007,17
嘉義縣,義竹鄉,2006,11
嘉義縣,義竹鄉,2005,16
彰化縣,二水鄉,2023,13
彰化縣,二水鄉,2022,7
彰化縣,二水鄉,2021,7
彰化縣,二水鄉,2020,8
彰化縣,二水鄉,2019,11
彰化縣,二水鄉,2018,10
彰化縣,二水鄉,2017,11
彰化縣,二水鄉,2016,7
彰化縣,二水鄉,2015,19
彰化縣,二水鄉,2014,9
彰化縣,二水鄉,2013,9
彰化縣,二水鄉,2012,13
彰化縣,二水鄉,2011,17
彰化縣,二水鄉,2010,17
彰化縣,二水鄉,2009,18
彰化縣,二水鄉,2008,12
彰化縣,二水鄉,2007,17
彰化縣,二水鄉,2006,21
彰化縣,二水鄉,2005,15
彰化縣,二林鎮,2023,23
彰化縣,二林鎮,2022,33
彰化縣,二林鎮,2021,39
彰化縣,二林鎮,2020,33
彰化縣,二林鎮,2019,39
彰化縣,二林鎮,2018,37
彰化縣,二林鎮,2017,40
彰化縣,二林鎮,2016,38
彰化縣,二林鎮,2015,43
彰化縣,二林鎮,2014,50
彰化縣,二林鎮,2013,58
彰化縣,二林鎮,2012,54
彰化縣,二林鎮,2011,49
彰化縣,二林鎮,2010,56
彰化縣,二林鎮,2009,62
彰化縣,二林鎮,2008,56
彰化縣,二林鎮,2007,57
彰化縣,二林鎮,2006,55
彰化縣,二林鎮,2005,61
彰化縣,大村鄉,2023,19
彰化縣,大村鄉,2022,17
彰化縣,大村鄉,2021,16
彰化縣,大村鄉,2020,24
彰化縣,大村鄉,2019,20
彰化縣,大村鄉,2018,21
彰化縣,大村鄉,2017,19
彰化縣,大村鄉,2016,21
彰化縣,大村鄉,2015,22
彰化縣,大村鄉,2014,21
彰化縣,大村鄉,2013,26
彰化縣,大村鄉,2012,21
彰化縣,大村鄉,2011,26
彰化縣,大村鄉,2010,26
彰化縣,大村鄉,2009,24
彰化縣,大村鄉,2008,22
彰化縣,大村鄉,2007,30
彰化縣,大村鄉,2006,31
彰化縣,大村鄉,2005,32
彰化縣,大城鄉,2023,7
彰化縣,大城鄉,2022,5
彰化縣,大城鄉,2021,12
彰化縣,大城鄉,2020,7
彰化縣,大城鄉,2019,7
彰化縣,大城鄉,2018,13
彰化縣,大城鄉,2017,13
彰化縣,大城鄉,2016,8
彰化縣,大城鄉,2015,19
彰化縣,大城鄉,2014,8
彰化縣,大城鄉,2013,11
彰化縣,大城鄉,2012,13
彰化縣,大城鄉,2011,14
彰化縣,大城鄉,2010,17
彰化縣,大城鄉,2009,18
彰化縣,大城鄉,2008,17
彰化縣,大城鄉,2007,18
彰化縣,大城鄉,2006,25
彰化縣,大城鄉,2005,29
彰化縣,北斗鎮,2023,8
彰化縣,北斗鎮,2022,6
彰化縣,北斗鎮,2021,11
彰化縣,北斗鎮,2020,10
彰化縣,北斗鎮,2019,16
彰化縣,北斗鎮,2018,12
彰化縣,北斗鎮,2017,12
彰化縣,北斗鎮,2016,11
彰化縣,北斗鎮,2015,17
彰化縣,北斗鎮,2014,13
彰化縣,北斗鎮,2013,20
彰化縣,北斗鎮,2012,14
彰化縣,北斗鎮,2011,26
彰化縣,北斗鎮,2010,19
彰化縣,北斗鎮,2009,19
彰化縣,北斗鎮,2008,28
彰化縣,北斗鎮,2007,30
彰化縣,北斗鎮,2006,17
彰化縣,北斗鎮,2005,22
彰化縣,永靖鄉,2023,17
彰化縣,永靖鄉,2022,11
彰化縣,永靖鄉,2021,7
彰化縣,永靖鄉,2020,10
彰化縣,永靖鄉,2019,25
彰化縣,永靖鄉,2018,14
彰化縣,永靖鄉,2017,19
彰化縣,永靖鄉,2016,13
彰化縣,永靖鄉,2015,23
彰化縣,永靖鄉,2014,24
彰化縣,永靖鄉,2013,23
彰化縣,永靖鄉,2012,25
彰化縣,永靖鄉,2011,20
彰化縣,永靖鄉,2010,17
彰化縣,永靖鄉,2009,24
彰化縣,永靖鄉,2008,25
彰化縣,永靖鄉,2007,27
彰化縣,永靖鄉,2006,23
彰化縣,永靖鄉,2005,25
彰化縣,田中鎮,2023,14
彰化縣,田中鎮,2022,20
彰化縣,田中鎮,2021,20
彰化縣,田中鎮,2020,24
彰化縣,田中鎮,2019,17
彰化縣,田中鎮,2018,21
彰化縣,田中鎮,2017,31
彰化縣,田中鎮,2016,30
彰化縣,田中鎮,2015,41
彰化縣,田中鎮,2014,33
彰化縣,田中鎮,2013,29
彰化縣,田中鎮,2012,49
彰化縣,田中鎮,2011,32
彰化縣,田中鎮,2010,36
彰化縣,田中鎮,2009,35
彰化縣,田中鎮,2008,35
彰化縣,田中鎮,2007,25
彰化縣,田中鎮,2006,35
彰化縣,田中鎮,2005,52
彰化縣,田尾鄉,2023,4
彰化縣,田尾鄉,2022,9
彰化縣,田尾鄉,2021,9
彰化縣,田尾鄉,2020,6
彰化縣,田尾鄉,2019,14
彰化縣,田尾鄉,2018,15
彰化縣,田尾鄉,2017,17
彰化縣,田尾鄉,2016,20
彰化縣,田尾鄉,2015,10
彰化縣,田尾鄉,2014,17
彰化縣,田尾鄉,2013,14
彰化縣,田尾鄉,2012,18
彰化縣,田尾鄉,2011,23
彰化縣,田尾鄉,2010,14
彰化縣,田尾鄉,2009,25
彰化縣,田尾鄉,2008,28
彰化縣,田尾鄉,2007,26
彰化縣,田尾鄉,2006,20
彰化縣,田尾鄉,2005,22
彰化縣,竹塘鄉,2023,5
彰化縣,竹塘鄉,2022,5
彰化縣,竹塘鄉,2021,7
彰化縣,竹塘鄉,2020,5
彰化縣,竹塘鄉,2019,6
彰化縣,竹塘鄉,2018,6
彰化縣,竹塘鄉,2017,7
彰化縣,竹塘鄉,2016,11
彰化縣,竹塘鄉,2015,18
彰化縣,竹塘鄉,2014,9
彰化縣,竹塘鄉,2013,14
彰化縣,竹塘鄉,2012,12
彰化縣,竹塘鄉,2011,8
彰化縣,竹塘鄉,2010,8
彰化縣,竹塘鄉,2009,13
彰化縣,竹塘鄉,2008,22
彰化縣,竹塘鄉,2007,11
彰化縣,竹塘鄉,2006,18
彰化縣,竹塘鄉,2005,12
彰化縣,伸港鄉,2023,6
彰化縣,伸港鄉,2022,6
彰化縣,伸港鄉,2021,5
彰化縣,伸港鄉,2020,7
彰化縣,伸港鄉,2019,12
彰化縣,伸港鄉,2018,14
彰化縣,伸港鄉,2017,13
彰化縣,伸港鄉,2016,20
彰化縣,伸港鄉,2015,11
彰化縣,伸港鄉,2014,9
彰化縣,伸港鄉,2013,15
彰化縣,伸港鄉,2012,14
彰化縣,伸港鄉,2011,13
彰化縣,伸港鄉,2010,14
彰化縣,伸港鄉,2009,12
彰化縣,伸港鄉,2008,5
彰化縣,伸港鄉,2007,13
彰化縣,伸港鄉,2006,13
彰化縣,伸港鄉,2005,11
彰化縣,秀水鄉,2023,8
彰化縣,秀水鄉,2022,10
彰化縣,秀水鄉,2021,16
彰化縣,秀水鄉,2020,13
彰化縣,秀水鄉,2019,18
彰化縣,秀水鄉,2018,14
彰化縣,秀水鄉,2017,16
彰化縣,秀水鄉,2016,20
彰化縣,秀水鄉,2015,16
彰化縣,秀水鄉,2014,20
彰化縣,秀水鄉,2013,18
彰化縣,秀水鄉,2012,23
彰化縣,秀水鄉,2011,23
彰化縣,秀水鄉,2010,29
彰化縣,秀水鄉,2009,30
彰化縣,秀水鄉,2008,30
彰化縣,秀水鄉,2007,32
彰化縣,秀水鄉,2006,28
彰化縣,秀水鄉,2005,36
彰化縣,和美鎮,2023,26
彰化縣,和美鎮,2022,20
彰化縣,和美鎮,2021,29
彰化縣,和美鎮,2020,22
彰化縣,和美鎮,2019,36
彰化縣,和美鎮,2018,22
彰化縣,和美鎮,2017,26
彰化縣,和美鎮,2016,33
彰化縣,和美鎮,2015,39
彰化縣,和美鎮,2014,42
彰化縣,和美鎮,2013,37
彰化縣,和美鎮,2012,23
彰化縣,和美鎮,2011,36
彰化縣,和美鎮,2010,51
彰化縣,和美鎮,2009,66
彰化縣,和美鎮,2008,46
彰化縣,和美鎮,2007,47
彰化縣,和美鎮,2006,53
彰化縣,和美鎮,2005,38
彰化縣,社頭鄉,2023,15
彰化縣,社頭鄉,2022,7
彰化縣,社頭鄉,2021,15
彰化縣,社頭鄉,2020,11
彰化縣,社頭鄉,2019,20
彰化縣,社頭鄉,2018,18
彰化縣,社頭鄉,2017,19
彰化縣,社頭鄉,2016,18
彰化縣,社頭鄉,2015,27
彰化縣,社頭鄉,2014,22
彰化縣,社頭鄉,2013,29
彰化縣,社頭鄉,2012,21
彰化縣,社頭鄉,2011,27
彰化縣,社頭鄉,2010,26
彰化縣,社頭鄉,2009,39
彰化縣,社頭鄉,2008,32
彰化縣,社頭鄉,2007,34
彰化縣,社頭鄉,2006,39
彰化縣,社頭鄉,2005,40
彰化縣,芬園鄉,2023,11
彰化縣,芬園鄉,2022,9
彰化縣,芬園鄉,2021,5
彰化縣,芬園鄉,2020,14
彰化縣,芬園鄉,2019,17
彰化縣,芬園鄉,2018,12
彰化縣,芬園鄉,2017,19
彰化縣,芬園鄉,2016,12
彰化縣,芬園鄉,2015,11
彰化縣,芬園鄉,2014,14
彰化縣,芬園鄉,2013,16
彰化縣,芬園鄉,2012,18
彰化縣,芬園鄉,2011,21
彰化縣,芬園鄉,2010,24
彰化縣,芬園鄉,2009,23
彰化縣,芬園鄉,2008,26
彰化縣,芬園鄉,2007,26
彰化縣,芬園鄉,2006,23
彰化縣,芬園鄉,2005,22
彰化縣,花壇鄉,2023,16
彰化縣,花壇鄉,2022,22
彰化縣,花壇鄉,2021,19
彰化縣,花壇鄉,2020,31
彰化縣,花壇鄉,2019,27
彰化縣,花壇鄉,2018,21
彰化縣,花壇鄉,2017,28
彰化縣,花壇鄉,2016,38
彰化縣,花壇鄉,2015,30
彰化縣,花壇鄉,2014,37
彰化縣,花壇鄉,2013,29
彰化縣,花壇鄉,2012,36
彰化縣,花壇鄉,2011,29
彰化縣,花壇鄉,2010,23
彰化縣,花壇鄉,2009,37
彰化縣,花壇鄉,2008,35
彰化縣,花壇鄉,2007,30
彰化縣,花壇鄉,2006,46
彰化縣,花壇鄉,2005,35
彰化縣,芳苑鄉,2023,17
彰化縣,芳苑鄉,2022,11
彰化縣,芳苑鄉,2021,22
彰化縣,芳苑鄉,2020,18
彰化縣,芳苑鄉,2019,24
彰化縣,芳苑鄉,2018,27
彰化縣,芳苑鄉,2017,20
彰化縣,芳苑鄉,2016,28
彰化縣,芳苑鄉,2015,27
彰化縣,芳苑鄉,2014,30
彰化縣,芳苑鄉,2013,24
彰化縣,芳苑鄉,2012,27
彰化縣,芳苑鄉,2011,27
彰化縣,芳苑鄉,2010,31
彰化縣,芳苑鄉,2009,34
彰化縣,芳苑鄉,2008,25
彰化縣,芳苑鄉,2007,41
彰化縣,芳苑鄉,2006,34
彰化縣,芳苑鄉,2005,43
彰化縣,員林市,2023,28
彰化縣,員林鎮,2022,37
彰化縣,員林鎮,2021,43
彰化縣,員林鎮,2020,52
彰化縣,員林鎮,2019,39
彰化縣,員林鎮,2018,34
彰化縣,員林鎮,2017,61
彰化縣,員林鎮,2016,43
彰化縣,員林鎮,2015,44
彰化縣,員林鎮,2014,53
彰化縣,員林鎮,2013,65
彰化縣,員林鎮,2012,74
彰化縣,員林鎮,2011,64
彰化縣,員林鎮,2010,68
彰化縣,員林鎮,2009,76
彰化縣,員林鎮,2008,102
彰化縣,員林鎮,2007,76
彰化縣,員林鎮,2006,86
彰化縣,員林鎮,2005,75
彰化縣,埔心鄉,2023,11
彰化縣,埔心鄉,2022,14
彰化縣,埔心鄉,2021,17
彰化縣,埔心鄉,2020,14
彰化縣,埔心鄉,2019,13
彰化縣,埔心鄉,2018,28
彰化縣,埔心鄉,2017,24
彰化縣,埔心鄉,2016,17
彰化縣,埔心鄉,2015,11
彰化縣,埔心鄉,2014,24
彰化縣,埔心鄉,2013,30
彰化縣,埔心鄉,2012,29
彰化縣,埔心鄉,2011,30
彰化縣,埔心鄉,2010,17
彰化縣,埔心鄉,2009,15
彰化縣,埔心鄉,2008,27
彰化縣,埔心鄉,2007,35
彰化縣,埔心鄉,2006,25
彰化縣,埔心鄉,2005,30
彰化縣,埔鹽鄉,2023,14
彰化縣,埔鹽鄉,2022,7
彰化縣,埔鹽鄉,2021,7
彰化縣,埔鹽鄉,2020,11
彰化縣,埔鹽鄉,2019,18
彰化縣,埔鹽鄉,2018,18
彰化縣,埔鹽鄉,2017,15
彰化縣,埔鹽鄉,2016,18
彰化縣,埔鹽鄉,2015,17
彰化縣,埔鹽鄉,2014,24
彰化縣,埔鹽鄉,2013,24
彰化縣,埔鹽鄉,2012,23
彰化縣,埔鹽鄉,2011,24
彰化縣,埔鹽鄉,2010,19
彰化縣,埔鹽鄉,2009,31
彰化縣,埔鹽鄉,2008,42
彰化縣,埔鹽鄉,2007,33
彰化縣,埔鹽鄉,2006,29
彰化縣,埔鹽鄉,2005,31
彰化縣,埤頭鄉,2023,10
彰化縣,埤頭鄉,2022,12
彰化縣,埤頭鄉,2021,9
彰化縣,埤頭鄉,2020,9
彰化縣,埤頭鄉,2019,14
彰化縣,埤頭鄉,2018,15
彰化縣,埤頭鄉,2017,12
彰化縣,埤頭鄉,2016,15
彰化縣,埤頭鄉,2015,24
彰化縣,埤頭鄉,2014,24
彰化縣,埤頭鄉,2013,17
彰化縣,埤頭鄉,2012,20
彰化縣,埤頭鄉,2011,22
彰化縣,埤頭鄉,2010,25
彰化縣,埤頭鄉,2009,24
彰化縣,埤頭鄉,2008,31
彰化縣,埤頭鄉,2007,18
彰化縣,埤頭鄉,2006,25
彰化縣,埤頭鄉,2005,26
彰化縣,鹿港鎮,2023,28
彰化縣,鹿港鎮,2022,22
彰化縣,鹿港鎮,2021,26
彰化縣,鹿港鎮,2020,19
彰化縣,鹿港鎮,2019,25
彰化縣,鹿港鎮,2018,34
彰化縣,鹿港鎮,2017,35
彰化縣,鹿港鎮,2016,34
彰化縣,鹿港鎮,2015,27
彰化縣,鹿港鎮,2014,44
彰化縣,鹿港鎮,2013,25
彰化縣,鹿港鎮,2012,32
彰化縣,鹿港鎮,2011,46
彰化縣,鹿港鎮,2010,44
彰化縣,鹿港鎮,2009,39
彰化縣,鹿港鎮,2008,50
彰化縣,鹿港鎮,2007,48
彰化縣,鹿港鎮,2006,50
彰化縣,鹿港鎮,2005,54
彰化縣,溪州鄉,2023,16
彰化縣,溪州鄉,2022,14
彰化縣,溪州鄉,2021,17
彰化縣,溪州鄉,2020,19
彰化縣,溪州鄉,2019,22
彰化縣,溪州鄉,2018,27
彰化縣,溪州鄉,2017,16
彰化縣,溪州鄉,2016,24
彰化縣,溪州鄉,2015,36
彰化縣,溪州鄉,2014,27
彰化縣,溪州鄉,2013,20
彰化縣,溪州鄉,2012,24
彰化縣,溪州鄉,2011,21
彰化縣,溪州鄉,2010,26
彰化縣,溪州鄉,2009,27
彰化縣,溪州鄉,2008,31
彰化縣,溪州鄉,2007,29
彰化縣,溪州鄉,2006,34
彰化縣,溪州鄉,2005,40
彰化縣,溪湖鎮,2023,18
彰化縣,溪湖鎮,2022,16
彰化縣,溪湖鎮,2021,14
彰化縣,溪湖鎮,2020,21
彰化縣,溪湖鎮,2019,22
彰化縣,溪湖鎮,2018,14
彰化縣,溪湖鎮,2017,27
彰化縣,溪湖鎮,2016,20
彰化縣,溪湖鎮,2015,21
彰化縣,溪湖鎮,2014,28
彰化縣,溪湖鎮,2013,21
彰化縣,溪湖鎮,2012,39
彰化縣,溪湖鎮,2011,29
彰化縣,溪湖鎮,2010,26
彰化縣,溪湖鎮,2009,30
彰化縣,溪湖鎮,2008,31
彰化縣,溪湖鎮,2007,38
彰化縣,溪湖鎮,2006,35
彰化縣,溪湖鎮,2005,40
彰化縣,彰化市,2023,51
彰化縣,彰化市,2022,67
彰化縣,彰化市,2021,72
彰化縣,彰化市,2020,83
彰化縣,彰化市,2019,92
彰化縣,彰化市,2018,81
彰化縣,彰化市,2017,95
彰化縣,彰化市,2016,112
彰化縣,彰化市,2015,104
彰化縣,彰化市,2014,102
彰化縣,彰化市,2013,100
彰化縣,彰化市,2012,108
彰化縣,彰化市,2011,114
彰化縣,彰化市,2010,139
彰化縣,彰化市,2009,138
彰化縣,彰化市,2008,165
彰化縣,彰化市,2007,146
彰化縣,彰化市,2006,125
彰化縣,彰化市,2005,178
彰化縣,福興鄉,2023,16
彰化縣,福興鄉,2022,11
彰化縣,福興鄉,2021,15
彰化縣,福興鄉,2020,23
彰化縣,福興鄉,2019,17
彰化縣,福興鄉,2018,16
彰化縣,福興鄉,2017,19
彰化縣,福興鄉,2016,19
彰化縣,福興鄉,2015,17
彰化縣,福興鄉,2014,22
彰化縣,福興鄉,2013,26
彰化縣,福興鄉,2012,32
彰化縣,福興鄉,2011,30
彰化縣,福興鄉,2010,25
彰化縣,福興鄉,2009,23
彰化縣,福興鄉,2008,33
彰化縣,福興鄉,2007,35
彰化縣,福興鄉,2006,35
彰化縣,福興鄉,2005,39
彰化縣,線西鄉,2023,7
彰化縣,線西鄉,2022,3
彰化縣,線西鄉,2021,0
彰化縣,線西鄉,2020,0
彰化縣,線西鄉,2019,3
彰化縣,線西鄉,2018,2
彰化縣,線西鄉,2017,3
彰化縣,線西鄉,2016,2
彰化縣,線西鄉,2015,3
彰化縣,線西鄉,2014,3
彰化縣,線西鄉,2013,4
彰化縣,線西鄉,2012,2
彰化縣,線西鄉,2011,9
彰化縣,線西鄉,2010,7
彰化縣,線西鄉,2009,6
彰化縣,線西鄉,2008,8
彰化縣,線西鄉,2007,7
彰化縣,線西鄉,2006,9
彰化縣,線西鄉,2005,10
澎湖縣,七美鄉,2023,1
澎湖縣,七美鄉,2022,1
澎湖縣,七美鄉,2021,0
澎湖縣,七美鄉,2020,0
澎湖縣,七美鄉,2019,1
澎湖縣,七美鄉,2018,0
澎湖縣,七美鄉,2017,0
澎湖縣,七美鄉,2016,0
澎湖縣,七美鄉,2015,0
澎湖縣,七美鄉,2014,1
澎湖縣,七美鄉,2013,0
澎湖縣,七美鄉,2012,0
澎湖縣,七美鄉,2011,0
澎湖縣,七美鄉,2010,1
澎湖縣,七美鄉,2009,2
澎湖縣,七美鄉,2008,1
澎湖縣,七美鄉,2007,1
澎湖縣,七美鄉,2006,1
澎湖縣,七美鄉,2005,1
澎湖縣,白沙鄉,2023,2
澎湖縣,白沙鄉,2022,1
澎湖縣,白沙鄉,2021,8
澎湖縣,白沙鄉,2020,5
澎湖縣,白沙鄉,2019,4
澎湖縣,白沙鄉,2018,2
澎湖縣,白沙鄉,2017,3
澎湖縣,白沙鄉,2016,0
澎湖縣,白沙鄉,2015,0
澎湖縣,白沙鄉,2014,1
澎湖縣,白沙鄉,2013,4
澎湖縣,白沙鄉,2012,1
澎湖縣,白沙鄉,2011,4
澎湖縣,白沙鄉,2010,2
澎湖縣,白沙鄉,2009,1
澎湖縣,白沙鄉,2008,2
澎湖縣,白沙鄉,2007,4
澎湖縣,白沙鄉,2006,2
澎湖縣,白沙鄉,2005,4
澎湖縣,西嶼鄉,2023,0
澎湖縣,西嶼鄉,2022,1
澎湖縣,西嶼鄉,2021,0
澎湖縣,西嶼鄉,2020,1
澎湖縣,西嶼鄉,2019,0
澎湖縣,西嶼鄉,2018,1
澎湖縣,西嶼鄉,2017,1
澎湖縣,西嶼鄉,2016,3
澎湖縣,西嶼鄉,2015,5
澎湖縣,西嶼鄉,2014,3
澎湖縣,西嶼鄉,2013,4
澎湖縣,西嶼鄉,2012,5
澎湖縣,西嶼鄉,2011,4
澎湖縣,西嶼鄉,2010,0
澎湖縣,西嶼鄉,2009,4
澎湖縣,西嶼鄉,2008,3
澎湖縣,西嶼鄉,2007,2
澎湖縣,西嶼鄉,2006,5
澎湖縣,西嶼鄉,2005,4
澎湖縣,馬公市,2023,15
澎湖縣,馬公市,2022,9
澎湖縣,馬公市,2021,7
澎湖縣,馬公市,2020,9
澎湖縣,馬公市,2019,10
澎湖縣,馬公市,2018,10
澎湖縣,馬公市,2017,18
澎湖縣,馬公市,2016,13
澎湖縣,馬公市,2015,12
澎湖縣,馬公市,2014,9
澎湖縣,馬公市,2013,15
澎湖縣,馬公市,2012,19
澎湖縣,馬公市,2011,7
澎湖縣,馬公市,2010,11
澎湖縣,馬公市,2009,14
澎湖縣,馬公市,2008,21
澎湖縣,馬公市,2007,17
